# Removed extra columns, and rows at the end of the file
# Replaced '0' with INDEF
# Replaced INDEF with nan
# Removed extra columns, and rows at the end of the file
# Replaced '0' with INDEF
# Replaced INDEF with nan
ID alpha delta x y v ev bv ebv ub eub vi evi d_arcsec _r _x _y _p DR2Name RA_ICRS e_RA_ICRS DE_ICRS e_DE_ICRS SolID Source RandomI Epoch Plx e_Plx RPlx pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF WAL pscol e_pscol fvarpi MatchObsA Nper amax type MatchObs Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag E_BR_RP_ Mode BP-RP BP-G G-RP RV e_RV o_RV Tefftemp loggtemp __Fe_H_temp Var GLON GLAT ELON ELAT fPriam Teff b_Teff B_Teff AG b_AG B_AG E_BP-RP_ b_E_BP-RP_ B_E_BP-RP_ fFLAME Rad b_Rad B_Rad Lum b_Lum B_Lum RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000
2494 16.923117 -39.429749 1357.57 1432.64 19.06 0.023 1.308 0.056 nan nan 1.857 0.03 0.8089 0.041267 -0.039663 0.011395 286.0 "Gaia DR2 5970365769664437120" 253.84656492847 0.9961 -39.42958381996 0.5351 1635721458409799680 5970365769664437120 20325672 2015.5 1.4531 0.9228 1.5746 -3.612 2.533 -3.996 1.153 0.3383 -0.3697 0.3134 -0.0019 0.034 -0.2805 -0.5402 -0.2992 0.0835 0.6664 141 0 141 0 2.8501 187.8 1.738 2.0 31 0 0.057 1.234 0.1536 0.184 16 8 2.3633 0 18 0 158 197.0 1.219 161.613 19.9524 0.0067 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 345.47355069578 2.51038163397 257.03410082767 -16.71460406396 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.846585062 39.2748 -39.4295666158 17.8792
2495 16.925291 -39.560348 1146.48 2511.97 19.068 0.027 1.611 0.038 nan nan 2.033 0.029 1.1449 0.120174 -0.014019 -0.119353 186.7 "Gaia DR2 5969801234882666752" 253.87973091738 0.3184 -39.56034245496 0.2042 1635721458409799680 5969801234882666752 1409881514 2015.5 0.985 0.2802 3.5159 -7.304 0.527 -11.056 0.3 0.2713 -0.2785 -0.7068 -0.3027 0.3838 -0.3378 -0.8292 -0.0225 -0.2021 0.238 159 0 159 0 -0.7751 140.17 0.0 0.0 31 0 0.8102 1.4111 0.0403 0.07 18 9 0.54047 0 20 0 177 979.1 1.911 512.309 18.2113 0.0021 17 310.8 13.94 22.305 19.1201 0.0487 19 1055.0 14.08 74.944 17.2034 0.0145 1.395 0 1.9167 0.9088 1.0079 "" "" 0 "" "" "" NOT_AVAILABLE 345.38763451017 2.40847553444 257.07642364294 -16.84153273613 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.879771707 8.1796 -39.5602948526 4.6563
2496 16.920573 -39.582525 1604.59 2695.25 19.068 0.029 1.457 0.067 nan nan 1.986 0.031 1.5408 0.1572 -0.069074 -0.141211 206.1 "Gaia DR2 5969800964317261056" 253.8082905743 0.9821 -39.58216702589 0.6452 1635721458409799680 5969800964317261056 674301851 2015.5 "" "" "" "" "" "" "" 0.2532 "" "" "" "" "" "" "" "" "" 177 0 177 0 41.2986 2633.54 3.973 130.0 3 0 0.0584 "" "" 0.115 20 10 1.742 0 22 0 195 1110.0 7.843 141.581 18.0747 0.0077 19 425.1 27.63 15.388 18.7801 0.0706 21 2007.0 39.47 50.851 16.5055 0.0214 2.19 0 2.2746 0.7054 1.5692 "" "" 0 "" "" "" NOT_AVAILABLE 345.3360568627 2.43768786728 257.0219065067 -16.86957960733 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.808290574 0.9821 -39.5821670259 0.6452
2497 16.922954 -39.473634 1373.4 1795.32 19.068 0.031 2.398 0.072 nan nan 2.868 0.031 0.7752 0.052627 -0.041434 -0.032448 231.9 "Gaia DR2 5969802682292675968" 253.84423846797 4.7341 -39.47342585729 2.1563 1635721458409799680 5969802682292675968 638452009 2015.5 "" "" "" "" "" "" "" 0.8504 "" "" "" "" "" "" "" "" "" 103 0 102 1 2.2199 130.51 2.501 1.8 3 0 0.032 "" "" 0.187 12 7 8.1838 0 14 0 105 124.1 1.366 90.822 20.454 0.012 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 345.43823636369 2.48429299595 257.03752843505 -16.75835994455 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.844238468 4.7341 -39.4734258573 2.1563
2498 16.926853 -39.459968 994.902 1682.38 19.068 0.042 1.946 0.079 nan nan 2.574 0.042 0.5136 0.019276 0.003849 -0.018888 168.5 "Gaia DR2 5970177890631488256" 253.90289934828 0.2068 -39.45987829886 0.1566 1635721458409799680 5970177890631488256 903743687 2015.5 0.2336 0.199 1.1735 -5.262 0.384 -2.043 0.247 0.5049 0.0275 -0.6169 -0.4862 0.1052 -0.4999 -0.8021 -0.3405 0.1099 0.4319 168 0 168 0 0.6527 174.37 0.176 0.32 31 0 1.0895 1.3035 0.0331 0.066 19 10 0.40282 0 22 0 171 1348.0 2.832 475.887 17.8644 0.0023 18 314.7 8.821 35.676 19.1066 0.0304 18 1780.0 16.49 107.955 16.6357 0.0101 1.555 0 2.4709 1.2422 1.2287 "" "" 0 "" "" "" NOT_AVAILABLE 345.47721158181 2.45749554113 257.08287241004 -16.73967776008 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.902928695 5.9573 -39.4598695027 3.8263
2499 16.923603 -39.502789 1310.41 2036.27 19.069 0.029 1.405 0.048 nan nan 1.922 0.031 1.0089 0.070677 -0.034132 -0.061888 208.9 "Gaia DR2 5969802407414242304" 253.85367867982 0.3754 -39.50287039307 0.3325 1635721458409799680 5969802407414242304 514182116 2015.5 1.3951 0.408 3.4197 -2.791 0.71 -2.008 0.499 0.0636 -0.0837 -0.7305 -0.0504 0.5684 -0.1593 -0.8492 -0.1235 -0.4432 -0.0291 135 0 135 0 2.4423 172.68 0.472 0.96 31 0 0.484 1.2942 0.0584 -0.075 15 8 0.69278 0 20 0 151 860.7 2.404 358.081 18.3513 0.003 10 293.1 14.54 20.155 19.1839 0.0539 12 971.1 13.27 73.153 17.2937 0.0148 1.469 0 1.8902 0.8327 1.0575 "" "" 0 "" "" "" NOT_AVAILABLE 345.41984835586 2.46015650725 257.04864069308 -16.78676523377 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.853694252 11.0076 -39.5028617467 7.7378
2500 16.933335 -39.463596 365.533 1712.36 19.069 0.032 2.33 0.052 nan nan 2.98 0.033 4.6230 0.083036 0.080013 -0.022203 105.5 "Gaia DR2 5970174381627112704" 254.00155405264 0.171 -39.46314693035 0.1254 1635721458409799680 5970174381627112704 411922920 2015.5 -0.0349 0.1443 -0.2419 -3.392 0.301 -4.845 0.202 0.5425 -0.0095 -0.5934 -0.4959 -0.1711 -0.424 -0.8381 -0.2205 0.2741 0.3836 180 0 180 0 -0.0401 173.59 0.0 0.0 31 0 1.7071 1.2989 0.0266 0.135 21 11 0.31773 0 23 0 188 1804.0 2.369 761.594 17.5476 0.0014 18 312.6 8.173 38.247 19.1139 0.0284 16 2510.0 14.34 175.041 16.2629 0.0062 1.564 0 2.851 1.5663 1.2847 "" "" 0 "" "" "" NOT_AVAILABLE 345.52238586108 2.3960547793 257.16227416077 -16.7341789352 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.001572967 4.6627 -39.4631260685 3.1386
2501 16.920114 -39.401765 1649.09 1201.36 19.07 0.017 1.417 0.041 nan nan 1.998 0.02 3.2739 0.083778 -0.07371 0.039819 298.4 "Gaia DR2 5970366074613942016" 253.8025240568 0.1405 -39.40113209335 0.1048 1635721458409799680 5970366074613942016 1589321679 2015.5 -0.2343 0.1524 -1.5374 -2.923 0.259 -2.686 0.181 0.1843 -0.2662 -0.3265 -0.2221 -0.1873 -0.1605 -0.7425 -0.0909 0.3637 0.1728 189 0 188 1 5.1319 298.86 0.492 5.0 31 0 1.4831 1.2616 0.0257 0.06 22 10 0.2433 0 25 0 207 2399.0 2.199 1090.992 17.2382 0.001 21 319.0 11.4 27.979 19.0919 0.0388 22 3693.0 15.5 238.264 15.8436 0.0046 1.672 0 3.2483 1.8538 1.3946 "" "" 0 "" "" "" NOT_AVAILABLE 345.4743741373 2.55472666071 256.99537961736 -16.69027979291 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.802540343 4.0236 -39.4011205277 2.8063
2502 16.917834 -39.497924 1870.44 1996.07 19.071 0.016 2.434 0.031 nan nan 3.188 0.017 4.4007 0.116173 -0.101621 -0.056296 241.0 "Gaia DR2 5969989874146553088" 253.76622186634 15.1818 -39.49721245579 6.717 1635721458409799680 5969989874146553088 215985656 2015.5 "" "" "" "" "" "" "" 0.9305 "" "" "" "" "" "" "" "" "" 62 0 62 0 1.6739 75.99 5.039 1.5 3 0 0.0097 "" "" 0.212 7 6 63.943 0 7 0 61 77.28 1.465 52.753 20.9682 0.0206 3 26.41 4.926 5.361 21.797 0.2025 4 223.5 54.96 4.067 18.8888 0.267 3.234 1 2.9082 0.8288 2.0794 "" "" 0 "" "" "" NOT_AVAILABLE 345.38188485924 2.51625965156 256.97794271871 -16.7889631933 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.766221866 15.1818 -39.4972124558 6.717
2503 16.92259 -39.322552 1408.78 546.708 19.071 0.021 1.695 0.048 nan nan 2.247 0.024 3.6229 0.126259 -0.044769 0.118056 339.2 "Gaia DR2 5970367418932095488" 253.84004286263 0.604 -39.32292051628 0.5064 1635721458409799680 5970367418932095488 454553772 2015.5 0.1484 0.7485 0.1983 -5.055 2.323 -4.94 1.092 -0.0201 -0.1001 -0.0548 0.1422 0.0767 0.2484 -0.2986 0.5234 0.2303 0.138 71 0 69 2 -0.4731 58.17 0.0 0.0 31 0 0.1105 0.9482 0.1646 -0.012 8 8 2.0642 0 12 1 89 220.4 1.488 148.125 19.8303 0.0073 5 56.37 23.57 2.392 20.9738 0.454 7 287.8 16.76 17.166 18.6142 0.0632 1.561 0 2.3595 1.1435 1.2161 "" "" 0 "" "" "" NOT_AVAILABLE 345.55356466552 2.58118328667 257.01600974996 -16.60923757555 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.840070997 36.007 -39.3228992449 16.9337
2504 16.919983 -39.567371 1661.87 2570.01 19.071 0.021 1.51 0.029 nan nan 2.156 0.025 0.7705 0.147529 -0.075685 -0.126636 210.9 "Gaia DR2 5969801720231513728" 253.79973380246 0.4873 -39.56758523579 0.3186 1635721458409799680 5969801720231513728 813229451 2015.5 0.7171 0.3601 1.9915 2.515 0.893 -0.256 0.473 0.4709 -0.0141 -0.7516 -0.4471 0.3446 -0.45 -0.8489 -0.1319 -0.1871 0.365 193 0 191 2 2.3248 233.76 0.52 0.81 31 0 0.2912 1.3119 0.0657 0.103 22 10 0.91623 0 24 0 209 518.9 1.354 383.332 18.9006 0.0028 17 134.6 15.77 8.532 20.0288 0.1273 16 698.4 8.671 80.549 17.6516 0.0135 1.605 0 2.3772 1.1282 1.249 "" "" 0 "" "" "" NOT_AVAILABLE 345.34328010042 2.45197243801 257.0132946673 -16.85586078803 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.799719757 13.852 -39.5675841352 7.3327
2505 16.928195 -39.356267 864.52 825.344 19.071 0.023 1.377 0.055 nan nan 2.009 0.028 0.8150 0.086997 0.019166 0.08486 12.7 "Gaia DR2 5970180261439872384" 253.92270210246 0.1794 -39.35612797973 0.1434 1635721458409799680 5970180261439872384 665920375 2015.5 0.9647 0.1981 4.8698 0.781 0.333 -0.87 0.241 0.2525 -0.0658 -0.4493 -0.2458 -0.27 -0.1592 -0.7744 -0.1756 0.3873 0.0866 228 0 224 4 1.2518 245.54 0.245 0.47 31 0 0.751 1.4454 0.0343 0.09 26 12 0.315 0 27 0 233 989.9 1.652 599.323 18.1994 0.0018 26 333.1 5.868 56.764 19.045 0.0191 25 1017.0 8.617 118.071 17.2432 0.0092 1.364 0 1.8018 0.8456 0.9562 "" "" 0 "" "" "" NOT_AVAILABLE 345.56775725611 2.51055320329 257.08627606587 -16.63485598712 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.922697752 5.1671 -39.3561242318 3.7379
2506 16.921617 -39.490263 1503.23 1932.75 19.073 0.03 1.526 0.059 nan nan 2.229 0.033 2.4822 0.075885 -0.057527 -0.049489 229.3 "Gaia DR2 5969802643623340288" 253.82337171232 0.3878 -39.49045539432 0.2013 1635721458409799680 5969802643623340288 1570758774 2015.5 0.622 0.2978 2.0887 -3.486 0.539 -3.802 0.293 0.3866 -0.4567 -0.7515 -0.4431 0.2053 -0.4228 -0.8485 0.1116 0.0023 0.3473 176 0 175 1 -0.1449 166.68 0.0 0.0 31 0 0.8424 1.3481 0.0412 0.098 20 9 0.59821 0 22 0 186 1052.0 1.847 569.588 18.1336 0.0019 19 303.1 9.663 31.365 19.1475 0.0346 18 1262.0 13.51 93.455 17.009 0.0116 1.488 0 2.1385 1.0139 1.1245 "" "" 0 "" "" "" NOT_AVAILABLE 345.41484965614 2.48615901802 257.02287792881 -16.7771380778 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.823391161 8.3578 -39.4904390249 4.5436
2507 16.922685 -39.470802 1399.52 1771.92 19.074 0.037 1.879 0.075 nan nan 2.464 0.038 2.0322 0.054119 -0.045061 -0.029973 236.4 "Gaia DR2 5969802682304230784" 253.83954087632 0.2684 -39.47094865639 0.1912 1635721458409799680 5969802682304230784 1607952112 2015.5 -0.0447 0.2342 -0.1909 -4.625 0.484 -1.467 0.276 0.3375 -0.0637 -0.7463 -0.3382 0.4751 -0.3934 -0.8422 -0.1471 -0.308 0.2705 167 0 165 2 0.4698 167.86 0.0 0.0 31 0 1.0277 1.3332 0.0363 0.031 19 9 0.49576 0 22 0 183 1206.0 1.847 653.158 17.9846 0.0017 10 317.7 26.1 12.172 19.0962 0.0892 9 1824.0 40.97 44.529 16.6091 0.0244 1.776 0 2.4871 1.1116 1.3755 "" "" 0 "" "" "" NOT_AVAILABLE 345.43789206219 2.48867109232 257.03346770022 -16.75631856699 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.839566675 7.4999 -39.4709423401 4.2821
2508 16.931353 -39.460769 557.971 1689.0 19.075 0.05 1.624 0.074 nan nan 2.306 0.063 3.1787 0.059899 0.056664 -0.01942 108.9 "Gaia DR2 5970177375221250176" 253.9713068948 0.6179 -39.46038767818 0.457 1635721458409799680 5970177375221250176 1669813057 2015.5 1.6569 0.5235 3.1649 -2.505 1.124 -2.077 0.688 0.605 0.2566 -0.7462 -0.5489 0.1191 -0.553 -0.8556 -0.4496 0.047 0.4508 200 0 198 2 16.6244 736.88 2.165 23.0 31 0 0.1423 1.381 0.0777 0.129 23 11 1.2077 0 24 0 204 727.5 3.184 228.461 18.5338 0.0048 21 259.9 13.2 19.693 19.3145 0.0551 21 1146.0 52.42 21.863 17.114 0.0497 1.932 0 2.2006 0.7808 1.4198 "" "" 0 "" "" "" NOT_AVAILABLE 345.50991507012 2.41599709814 257.13771966254 -16.73411368338 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.971320863 17.4271 -39.4603787354 10.6724
2509 16.926696 -39.297458 1010.11 339.319 19.078 0.023 1.939 0.055 nan nan 2.534 0.025 2.2273 0.143478 0.001335 0.143472 0.5 "Gaia DR2 5970368307992571136" 253.89963993858 0.177 -39.2975181488 0.1349 1635721458409799680 5970368307992571136 505129349 2015.5 0.5938 0.1725 3.4424 -0.488 0.322 -3.464 0.221 0.4134 0.0409 -0.5701 -0.3674 -0.1703 -0.3157 -0.8076 -0.2368 0.3078 0.248 217 0 216 1 0.8723 228.73 0.0 0.0 31 0 1.0447 1.3464 0.0289 0.112 25 12 0.32432 0 26 0 224 1248.0 1.524 819.033 17.9479 0.0013 24 263.7 7.155 36.856 19.2986 0.0295 25 1542.0 7.522 204.968 16.7918 0.0053 1.447 0 2.5067 1.3507 1.156 "" "" 0 "" "" "" NOT_AVAILABLE 345.60230701822 2.56116954367 257.06074803621 -16.57868736748 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.899642652 4.9905 -39.2975032355 3.4284
2510 16.919487 -39.515759 1709.97 2143.46 19.078 0.024 1.607 0.039 nan nan 2.315 0.031 0.8007 0.110773 -0.081466 -0.075059 227.3 "Gaia DR2 5969802128227257088" 253.79231259058 0.1674 -39.51600149945 0.1111 1635721458409799680 5969802128227257088 216721566 2015.5 0.564 0.128 4.4047 -1.39 0.33 -4.735 0.184 0.3273 -0.0983 -0.6907 -0.2967 0.1969 -0.2783 -0.8159 -0.0251 -0.0863 0.2238 170 0 169 1 0.0146 163.6 0.0 0.0 31 0 2.0826 1.4683 0.0276 0.079 19 10 0.32683 0 21 0 187 2165.0 2.571 842.067 17.3498 0.0013 20 764.7 22.39 34.149 18.1427 0.0318 20 2258.0 10.74 210.286 16.3776 0.0052 1.396 0 1.7651 0.7929 0.9722 "" "" 0 "" "" "" NOT_AVAILABLE 345.37988868038 2.48879547096 257.00110606197 -16.80528879431 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.792320347 5.1113 -39.5159811133 2.8464
2511 16.932277 -39.457813 468.24 1664.57 19.08 0.023 1.549 0.042 nan nan 2.191 0.026 4.0534 0.069578 0.067616 -0.016406 103.6 "Gaia DR2 5970177302204875264" 253.98548895584 0.2761 -39.45736387179 0.2059 1635721458409799680 5970177302204875264 974341940 2015.5 0.1708 0.2566 0.6659 0.267 0.514 -1.95 0.334 0.4934 0.1855 -0.6715 -0.4367 -0.1046 -0.4079 -0.8405 -0.3758 0.2284 0.3457 199 0 198 1 4.5047 294.84 0.682 3.6 31 0 0.5835 1.2611 0.0397 0.131 23 11 0.5319 0 24 0 207 1023.0 1.928 530.598 18.1638 0.002 18 284.7 10.46 27.23 19.2153 0.0399 20 1266.0 11.48 110.321 17.0056 0.0098 1.516 0 2.2097 1.0515 1.1582 "" "" 0 "" "" "" NOT_AVAILABLE 345.51913405311 2.40934876932 257.14871609002 -16.72985454042 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.985487465 7.9778 -39.4573554778 5.1883
2512 16.931671 -39.467774 527.095 1746.89 19.08 0.033 2.284 0.054 nan nan 2.781 0.034 3.5111 0.064339 0.058659 -0.026434 114.3 "Gaia DR2 5970177203426018304" 253.97389848591 9.5962 -39.46739950633 3.679 1635721458409799680 5970177203426018304 1652399626 2015.5 "" "" "" "" "" "" "" 0.9592 "" "" "" "" "" "" "" "" "" 131 0 130 1 2.0663 159.81 2.319 2.1 3 0 0.0334 "" "" 0.273 15 6 22.507 0 16 0 140 131.4 1.061 123.919 20.3916 0.0088 3 84.46 26.38 3.202 20.5347 0.3391 4 188.5 31.0 6.081 19.0738 0.1786 2.077 0 1.461 0.1432 1.3178 "" "" 0 "" "" "" NOT_AVAILABLE 345.50569468624 2.41004825258 257.14063488221 -16.74084979212 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.973898486 9.5962 -39.4673995063 3.679
2513 16.930741 -39.373876 617.337 970.873 19.08 0.022 1.7 0.053 nan nan 2.294 0.035 1.1888 0.083269 0.049168 0.067204 36.2 "Gaia DR2 5970180016627557632" 253.96151935893 3.4185 -39.37376953945 1.8517 1635721458409799680 5970180016627557632 1513814167 2015.5 "" "" "" "" "" "" "" 0.8797 "" "" "" "" "" "" "" "" "" 132 0 132 0 2.8565 177.35 2.17 2.4 3 0 0.0483 "" "" 0.329 15 7 5.9498 0 16 0 134 160.7 1.655 97.074 20.1735 0.0112 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 345.57279470762 2.47610723571 257.11950579695 -16.64893447456 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.961519359 3.4185 -39.3737695394 1.8517
2514 16.923818 -39.358966 1289.47 847.651 19.081 0.021 1.379 0.058 nan nan 1.872 0.025 0.6272 0.087861 -0.031624 0.081973 338.9 "Gaia DR2 5970366594298249472" 253.85701343526 0.5731 -39.35901060626 0.4009 1635721458409799680 5970366594298249472 1002000133 2015.5 -0.2425 0.581 -0.4174 -6.726 1.475 -0.929 0.89 0.3018 -0.1335 -0.0048 -0.0603 -0.1077 -0.13 -0.4397 0.1029 0.314 0.5313 158 0 157 1 1.5368 179.66 0.632 0.28 31 0 0.0778 1.4378 0.1268 0.083 18 11 1.3809 0 20 0 175 192.2 1.231 156.162 19.979 0.007 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 345.53365492768 2.54833284281 257.03396517545 -16.64357054867 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.857050891 22.8685 -39.3590066058 13.8067
2515 16.931172 -39.523279 575.541 2205.61 19.081 0.024 2.814 0.064 nan nan 3.8 0.025 2.8385 0.098599 0.053259 -0.082977 147.3 "Gaia DR2 5970173767448457856" 253.96696066703 0.3803 -39.52394705928 0.2543 1635721458409799680 5970173767448457856 1234740068 2015.5 -0.1134 0.3665 -0.3093 -4.378 0.623 -6.243 0.408 0.4654 -0.2325 -0.4817 -0.4881 -0.0158 -0.4197 -0.7706 -0.2092 0.2227 0.3287 212 0 211 1 10.0657 484.12 0.961 8.0 31 0 0.2635 1.3017 0.0552 0.122 24 11 0.63643 0 26 0 228 555.1 1.222 454.413 18.8275 0.0024 22 131.5 9.12 14.414 20.0544 0.0753 23 813.2 11.97 67.948 17.4865 0.016 1.702 0 2.5679 1.2269 1.341 "" "" 0 "" "" "" NOT_AVAILABLE 345.4582000573 2.37883149926 257.14185542087 -16.79763819235 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.966985103 9.6684 -39.5239201791 6.3278
2517 16.928065 -39.601713 877.179 2853.83 19.082 0.023 1.871 0.067 nan nan 2.436 0.026 1.9078 0.161687 0.017229 -0.160767 173.9 "Gaia DR2 5969797940647983488" 253.92027558476 0.7382 -39.60175510068 0.4521 1635721458409799680 5969797940647983488 334233683 2015.5 -0.1135 0.6236 -0.182 -2.161 2.034 -5.254 0.946 0.2268 -0.2486 -0.5542 -0.2363 0.1488 -0.2218 -0.7398 0.143 0.0481 0.5276 105 0 105 0 1.2684 118.28 0.436 0.27 31 0 0.1683 1.3961 0.0995 0.129 12 7 1.8989 0 14 0 123 326.4 1.501 217.449 19.4039 0.005 12 150.2 19.1 7.864 19.9098 0.1381 13 511.5 27.89 18.343 17.9897 0.0592 2.027 0 1.9201 0.5059 1.4142 "" "" 0 "" "" "" NOT_AVAILABLE 345.37492625794 2.35817373474 257.11384611228 -16.87906750932 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.920287659 31.5328 -39.6017324774 14.6728
2518 16.930701 -39.439615 621.226 1514.17 19.082 0.027 2.38 0.069 nan nan 2.857 0.028 2.5188 0.048985 0.048957 0.001641 88.1 "Gaia DR2 5970177577086115328" 253.96130621193 0.1717 -39.43933171778 0.1264 1635721458409799680 5970177577086115328 731934570 2015.5 0.4275 0.1466 2.9167 -4.285 0.318 -5.14 0.207 0.5351 0.0796 -0.6468 -0.4758 -0.0562 -0.4526 -0.8259 -0.2797 0.1962 0.4239 190 0 190 0 0.8882 201.91 0.098 0.14 31 0 1.5565 1.3589 0.0275 0.133 22 11 0.33534 0 23 0 198 1662.0 1.933 859.516 17.6371 0.0013 21 304.6 9.493 32.09 19.1419 0.0338 19 2278.0 12.78 178.268 16.3681 0.0061 1.554 0 2.7739 1.5049 1.269 "" "" 0 "" "" "" NOT_AVAILABLE 345.521513656 2.43519870522 257.127187279 -16.71408263745 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.9613301 4.9336 -39.4393095881 3.217
2519 16.92266 -39.489268 1401.94 1924.53 19.082 0.039 2.057 0.055 nan nan 2.898 0.039 1.7271 0.066279 -0.045273 -0.048407 223.1 "Gaia DR2 5969802437469969152" 253.83925092952 0.2342 -39.48938303719 0.1536 1635721458409799680 5969802437469969152 974240320 2015.5 -0.271 0.1937 -1.3987 -7.055 0.451 -4.979 0.246 0.1859 -0.2501 -0.6555 -0.2167 0.265 -0.2166 -0.8064 0.0314 -0.0839 0.224 166 0 162 4 3.2026 220.03 0.476 2.8 31 0 1.104 1.2634 0.0345 0.058 19 9 0.43946 0 21 0 179 1666.0 2.43 685.605 17.6341 0.0016 16 367.6 11.23 32.74 18.938 0.0332 18 2277.0 16.44 138.457 16.3686 0.0078 1.587 0 2.5694 1.3039 1.2655 "" "" 0 "" "" "" NOT_AVAILABLE 345.42337807032 2.4772861949 257.03546170431 -16.77465517681 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.839290287 6.996 -39.4893616005 3.8221
2520 16.927109 -39.36203 970.026 872.974 19.09 0.022 1.597 0.062 nan nan 2.705 0.024 1.0676 0.07926 0.006432 0.078998 4.7 "Gaia DR2 5970366452566658048" 253.90623406846 0.1562 -39.36199192124 0.1296 1635721458409799680 5970366452566658048 1544070335 2015.5 2.0811 0.1794 11.5999 -5.136 0.298 -7.716 0.222 0.1707 -0.13 -0.3399 -0.1833 -0.3419 -0.0948 -0.7531 -0.1113 0.4531 0.0564 202 0 202 0 3.7294 279.84 0.443 2.2 31 0 0.9432 1.2609 0.0305 0.063 23 12 0.27329 0 24 0 210 1397.0 1.79 780.595 17.8252 0.0014 22 269.5 7.483 36.011 19.2751 0.0302 24 1808.0 9.712 186.145 16.619 0.0058 1.487 0 2.6561 1.4499 1.2062 "" "" 0 "" "" "" NOT_AVAILABLE 345.55519898135 2.51680658963 257.07377899218 -16.64214565364 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.90626267 4.614 -39.361958698 3.4411
2521 16.932486 -39.45843 447.913 1669.67 19.09 0.024 2.678 0.069 nan nan 5.024 0.025 3.8550 0.072184 0.06988 -0.018092 104.5 "Gaia DR2 5970177306505235968" 253.98842334417 11.5979 -39.4590472723 4.5392 1635721458409799680 5970177306505235968 1478539322 2015.5 "" "" "" "" "" "" "" 0.5322 "" "" "" "" "" "" "" "" "" 131 0 131 0 3.2675 184.45 3.137 2.5 3 0 0.0218 "" "" 0.159 15 6 42.842 0 16 0 140 108.3 1.18 91.81 20.6018 0.0118 9 67.86 13.79 4.922 20.7724 0.2206 12 223.6 20.77 10.767 18.8881 0.1008 2.692 0 1.8843 0.1705 1.7137 "" "" 0 "" "" "" NOT_AVAILABLE 345.51923864746 2.40652815022 257.15126766974 -16.73126726233 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.988423344 11.5979 -39.4590472723 4.5392
