ID         alpha     delta           x         y         v          ev         bv         ebv        ub         eub        vi         evi
6686       252.448368   -43.533927   600.697  1252.390     18.054      0.022      1.559      0.040 nan       nan       2.056      0.021
6690       252.047993   -43.246734  3004.010  3629.130     18.054      0.029      1.303      0.043 nan       nan       1.686      0.028
6691       252.509171   -43.360895   235.719  2684.360     18.054      0.026      1.208      0.056 nan       nan       1.660      0.031
6689       252.520405   -43.417302   168.287  2217.550     18.054      0.023      1.210      0.035 nan       nan       1.472      0.023
6688       251.990635   -43.603293  3348.310   678.336     18.054      0.022      1.040      0.034 nan       nan       1.532      0.023
6684       252.488328   -43.640064   360.831   374.030     18.054      0.019      1.361      0.034 nan       nan       1.688      0.020
6687       251.920653   -43.661004  3768.390   200.740     18.054      0.022      1.267      0.045 nan       nan       1.501      0.022
6693       252.447557   -43.399612   605.567  2363.950     18.055      0.021      1.693      0.046 nan       nan       2.134      0.021
6692       252.452530   -43.361567   575.715  2678.800     18.055      0.020      1.233      0.034 nan       nan       1.523      0.020
6694       252.353491   -43.517742  1170.210  1386.340     18.056      0.017      1.316      0.032 nan       nan       1.464      0.019
6697       252.433917   -43.380786   687.439  2519.750     18.056      0.023      2.046      0.045 nan       nan       2.511      0.022
6696       252.517466   -43.401487   185.924  2348.430     18.056      0.020      1.434      0.033 nan       nan       1.546      0.020
6695       251.933252   -43.516899  3692.760  1393.310     18.056      0.019      1.689      0.050 nan       nan       1.890      0.019
6699       252.336457   -43.426284  1272.460  2143.220     18.057      0.021      1.442      0.037 nan       nan       1.735      0.021
6698       252.293401   -43.540930  1530.910  1194.440     18.057      0.019      1.545      0.035 nan       nan       1.990      0.019
6701       252.186167   -43.243886  2174.600  3652.700     18.057      0.029      1.389      0.047 nan       nan       1.808      0.028
6700       252.143143   -43.203085  2432.860  3990.360     18.057      0.021      1.200      0.039 nan       nan       1.694      0.022
6702       252.096931   -43.476913  2710.250  1724.230     18.058      0.015      1.278      0.027 nan       nan       1.588      0.017
6703       252.348977   -43.559172  1197.310  1043.470     18.058      0.020      1.440      0.035 nan       nan       1.540      0.021
6704       251.907955   -43.325883  3844.610  2974.110     18.058      0.022      1.748      0.049 nan       nan       2.114      0.022
6705       252.110857   -43.429577  2626.660  2115.970     18.059      0.019      1.944      0.045 nan       nan       2.392      0.019
6706       252.099810   -43.548382  2692.970  1132.770     18.059      0.022      1.456      0.035 nan       nan       1.806      0.021
6707       252.322347   -43.242747  1357.160  3662.130     18.059      0.022      1.448      0.044 nan       nan       1.677      0.022
6708       251.883133   -43.681580  3993.610    30.458     18.059      0.025      1.407      0.048 nan       nan       1.864      0.025
6713       252.141435   -43.509810  2443.110  1451.980     18.060      0.023      1.608      0.055 nan       nan       2.012      0.024
6709       252.423150   -43.348170   752.070  2789.670     18.060      0.020      1.322      0.034 nan       nan       1.469      0.020
6714       252.465875   -43.300506   495.609  3184.130     18.060      0.033      1.336      0.051 nan       nan       1.440      0.032
6712       252.435823   -43.625322   676.001   496.030     18.060      0.022      1.378      0.042 nan       nan       1.769      0.022
6710       251.969374   -43.298716  3475.930  3198.940     18.060      0.020      1.277      0.036 nan       nan       1.637      0.020
6711       251.870223   -43.372366  4071.100  2589.430     18.060      0.021      1.773      0.043 nan       nan       2.054      0.021
6715       252.437009   -43.343026   668.880  2832.240     18.061      0.021      1.463      0.037 nan       nan       1.558      0.021
6716       252.015254   -43.514507  3200.530  1413.110     18.061      0.022      1.414      0.038 nan       nan       1.713      0.022
6720       252.180190   -43.267199  2210.480  3459.770     18.062      0.035     nan      nan  nan       nan       1.470      0.033
6717       252.281928   -43.239467  1599.780  3689.270     18.062      0.020      1.244      0.036 nan       nan       1.614      0.021
6718       252.543616   -43.579682    28.959   873.737     18.062      0.021      1.728      0.046 nan       nan       2.152      0.021
6719       252.520995   -43.669610   164.741   129.517     18.062      0.022      1.416      0.043 nan       nan       1.662      0.022
6728       252.129490   -43.362019  2514.810  2675.060     18.063      0.026      1.558      0.050 nan       nan       2.015      0.025
6723       252.359615   -43.328925  1133.450  2948.940     18.063      0.020      1.336      0.039 nan       nan       1.552      0.020
6722       252.390345   -43.529419   948.987  1289.700     18.063      0.019      1.348      0.037 nan       nan       1.485      0.020
6725       252.431102   -43.416121   704.341  2227.330     18.063      0.021      1.793      0.045 nan       nan       2.380      0.021
6724       252.015824   -43.254930  3197.110  3561.300     18.063      0.021      1.390      0.037 nan       nan       1.752      0.021
6726       252.506365   -43.339437   252.562  2861.940     18.063      0.022      1.815      0.047 nan       nan       2.570      0.021
6721       252.450393   -43.639531   588.541   378.442     18.063      0.020      1.333      0.030 nan       nan       1.682      0.020
6727       252.538698   -43.302473    58.477  3167.850     18.063      0.021      1.329      0.035 nan       nan       1.559      0.022
6729       252.142198   -43.254640  2438.530  3563.700     18.064      0.019      1.398      0.041 nan       nan       1.644      0.019
6730       252.091307   -43.198567  2744.010  4027.750     18.064      0.027      1.579      0.054 nan       nan       1.949      0.026
6731       252.315746   -43.654228  1396.780   256.815     18.065      0.018      1.360      0.041 nan       nan       2.009      0.021
6732       252.416808   -43.213298   790.141  3905.840     18.065      0.023      1.171      0.039 nan       nan       1.584      0.023
6733       251.888307   -43.652377  3962.550   272.129     18.065      0.025      1.688      0.049 nan       nan       2.089      0.025
6738       252.214606   -43.487060  2003.890  1640.250     18.066      0.021      1.546      0.038 nan       nan       2.006      0.021
6737       252.367247   -43.504217  1087.640  1498.270     18.066      0.021      1.451      0.037 nan       nan       1.865      0.021
6734       252.438689   -43.410499   658.798  2273.850     18.066      0.018      1.236      0.034 nan       nan       1.607      0.019
6736       252.449547   -43.481129   593.621  1689.340     18.066      0.022      1.335      0.036 nan       nan       1.559      0.021
6735       252.503099   -43.638761   272.165   384.814     18.066      0.020      1.263      0.033 nan       nan       1.703      0.021
6746       252.231717   -43.373112  1901.180  2583.260     18.067      0.025      1.927      0.050 nan       nan       2.435      0.024
6742       252.217623   -43.514434  1985.780  1413.710     18.067      0.021      1.283      0.036 nan       nan       1.548      0.021
6745       252.156092   -43.338083  2355.130  2873.150     18.067      0.025      1.463      0.045 nan       nan       2.150      0.024
6744       252.165651   -43.296098  2297.750  3220.610     18.067      0.023      1.458      0.038 nan       nan       1.727      0.023
6739       252.372969   -43.338653  1053.290  2868.430     18.067      0.019      1.236      0.033 nan       nan       1.446      0.020
6741       252.405387   -43.469969   858.700  1781.690     18.067      0.020      1.318      0.036 nan       nan       1.599      0.021
6740       252.403005   -43.350838   872.998  2767.590     18.067      0.020      1.302      0.036 nan       nan       1.806      0.020
6747       252.150669   -43.244487  2387.680  3647.730     18.067      0.027      1.444      0.045 nan       nan       1.816      0.026
6743       252.072196   -43.665832  2858.730   160.783     18.067      0.022      1.744      0.047 nan       nan       2.152      0.021
6749       252.206558   -43.360515  2052.200  2687.510     18.068      0.020      1.334      0.039 nan       nan       1.512      0.020
6751       252.319786   -43.432029  1372.530  2095.680     18.068      0.023      2.413      0.058 nan       nan       2.810      0.022
6752       252.074944   -43.273045  2842.230  3411.390     18.068      0.024      1.308      0.043 nan       nan       1.648      0.024
6748       252.017416   -43.597727  3187.550   724.401     18.068      0.020      1.345      0.038 nan       nan       1.615      0.020
6750       251.875256   -43.298563  4040.890  3200.210     18.068      0.021      1.913      0.055 nan       nan       2.431      0.020
6759       252.188299   -43.520116  2161.800  1366.690     18.069      0.022      1.246      0.035 nan       nan       1.431      0.023
6761       252.362016   -43.329223  1119.040  2946.470     18.069      0.027      1.584      0.055 nan       nan       1.717      0.031
6753       252.353774   -43.552919  1168.510  1095.220     18.069      0.018      2.538      0.073 nan       nan       3.141      0.018
6756       252.086498   -43.312897  2772.880  3081.580     18.069      0.020      1.291      0.037 nan       nan       1.452      0.020
6755       252.033409   -43.356545  3091.550  2720.360     18.069      0.020      1.298      0.033 nan       nan       1.557      0.020
6754       252.337816   -43.612911  1264.300   598.746     18.069      0.019      1.164      0.034 nan       nan       1.596      0.020
6758       252.322438   -43.630101  1356.610   456.479     18.069      0.023      1.290      0.033 nan       nan       1.650      0.022
6757       252.142933   -43.640965  2434.120   366.573     18.069      0.020      1.534      0.038 nan       nan       1.881      0.020
6760       252.527379   -43.245346   126.421  3640.620     18.069      0.024      1.458      0.044 nan       nan       1.955      0.023
6764       252.291379   -43.464510  1543.050  1826.870     18.070      0.023      2.217      0.062 nan       nan       2.415      0.023
6762       252.366351   -43.381033  1093.020  2517.710     18.070      0.019      1.182      0.038 nan       nan       1.646      0.020
6763       252.512287   -43.460997   217.014  1855.940     18.070      0.023      1.824      0.052 nan       nan       2.286      0.022
6766       252.237707   -43.307103  1865.220  3129.530     18.071      0.023      1.270      0.037 nan       nan       1.621      0.023
6765       252.419498   -43.443742   773.993  1998.740     18.071      0.022      1.371      0.037 nan       nan       1.532      0.022
6768       252.415381   -43.357685   798.709  2710.930     18.072      0.023      1.382      0.036 nan       nan       1.893      0.026
6767       252.518679   -43.293189   178.647  3244.680     18.072      0.019      1.220      0.034 nan       nan       1.637      0.020
6770       252.259093   -43.442234  1736.850  2011.220     18.073      0.022      2.148      0.061 nan       nan       2.480      0.021
6771       252.382413   -43.391308   996.600  2432.670     18.073      0.021      1.313      0.037 nan       nan       1.600      0.026
6769       252.054843   -43.296981  2962.890  3213.300     18.073      0.022      1.579      0.041 nan       nan       1.988      0.021
6772       252.279391   -43.555399  1615.010  1074.700     18.074      0.020      1.629      0.039 nan       nan       2.185      0.020
6773       252.370185   -43.521666  1070.000  1353.860     18.074      0.020      1.275      0.039 nan       nan       1.660      0.021
6774       252.116769   -43.551246  2591.170  1109.070     18.074      0.021      1.635      0.045 nan       nan       1.774      0.021
6775       252.490074   -43.208696   350.352  3943.920     18.074      0.025      1.283      0.038 nan       nan       1.628      0.025
6779       252.249897   -43.300581  1792.050  3183.510     18.075      0.034      0.476      0.049 nan       nan      nan      nan
6777       252.373026   -43.378489  1052.950  2538.760     18.075      0.022      1.350      0.036 nan       nan       1.618      0.022
6776       252.041329   -43.483376  3044.010  1670.740     18.075      0.019      1.713      0.043 nan       nan       2.119      0.019
6778       251.965658   -43.491781  3498.240  1601.180     18.075      0.022      1.382      0.039 nan       nan       1.730      0.022
6780       252.124318   -43.389418  2545.860  2448.310     18.076      0.020      1.230      0.031 nan       nan       1.546      0.020
6781       252.276757   -43.222619  1630.820  3828.700     18.076      0.021      1.282      0.035 nan       nan       1.489      0.021
6783       252.321101   -43.203021  1364.640  3990.890     18.076      0.024      1.397      0.040 nan       nan       1.637      0.024
6782       251.972188   -43.537051  3459.040  1226.540     18.076      0.020      1.365      0.040 nan       nan       1.645      0.022
6784       252.332471   -43.440789  1296.390  2023.180     18.077      0.021      1.345      0.037 nan       nan       1.782      0.021
6787       252.251436   -43.229104  1782.810  3775.030     18.077      0.030      1.254      0.043 nan       nan       1.510      0.029
6785       252.476658   -43.303145   430.882  3162.290     18.077      0.022      1.390      0.042 nan       nan       1.611      0.022
6786       252.507159   -43.283617   247.797  3323.900     18.077      0.024      1.364      0.038 nan       nan       1.517      0.024
6789       252.399880   -43.412160   891.755  2260.110     18.078      0.020      1.183      0.040 nan       nan       1.569      0.021
6788       252.007379   -43.594356  3247.800   752.297     18.078      0.018      1.256      0.034 nan       nan       1.520      0.019
6791       252.542610   -43.566331    34.997   984.224     18.078      0.020      1.672      0.040 nan       nan       2.123      0.022
6790       251.881070   -43.477069  4005.990  1722.940     18.078      0.022      1.684      0.042 nan       nan       2.192      0.021
6793       252.098486   -43.411381  2700.920  2266.550     18.079      0.023      1.817      0.051 nan       nan       2.397      0.022
6792       252.029268   -43.385374  3116.410  2481.780     18.079      0.020      1.735      0.045 nan       nan       2.391      0.020
6794       252.137622   -43.205126  2466.000  3973.470     18.079      0.030      1.570      0.045 nan       nan       1.841      0.029
6795       252.347257   -43.659602  1207.630   212.340     18.080      0.018      1.361      0.040 nan       nan       1.734      0.018
6796       251.893353   -43.361332  3932.260  2680.750     18.080      0.029      1.294      0.046 nan       nan       1.695      0.028
6799       252.182097   -43.546063  2199.030  1151.960     18.081      0.020      1.405      0.039 nan       nan       1.836      0.020
6798       252.306694   -43.549330  1451.120  1124.920     18.081      0.019      1.460      0.033 nan       nan       1.757      0.019
6801       252.386217   -43.489273   973.770  1621.940     18.081      0.020      1.189      0.033 nan       nan       1.574      0.022
6800       252.065524   -43.507722  2898.780  1469.260     18.081      0.020      1.438      0.039 nan       nan       1.576      0.020
6797       252.059878   -43.613472  2932.670   594.098     18.081      0.018      1.213      0.032 nan       nan       1.625      0.019
6802       251.921824   -43.598752  3761.360   715.918     18.081      0.023      1.625      0.042 nan       nan       1.878      0.022
6805       252.292633   -43.497254  1535.520  1555.890     18.082      0.020      1.221      0.031 nan       nan       1.454      0.021
6803       252.256171   -43.600284  1754.390   703.237     18.082      0.019      1.726      0.041 nan       nan       2.030      0.019
6807       252.210484   -43.219033  2028.630  3858.380     18.082      0.033      1.293      0.045 nan       nan       1.599      0.032
6806       252.377686   -43.587139  1024.980   812.022     18.082      0.020      1.227      0.036 nan       nan       1.641      0.021
6804       252.159644   -43.647584  2333.810   311.796     18.082      0.020      1.522      0.044 nan       nan       1.807      0.020
6810       252.404074   -43.577613   866.577   890.860     18.083      0.021      1.614      0.038 nan       nan       2.287      0.025
6808       252.051755   -43.565997  2981.430   986.991     18.083      0.020      1.345      0.034 nan       nan       1.628      0.020
6809       252.418942   -43.272128   777.334  3418.980     18.083      0.021      1.437      0.042 nan       nan       1.744      0.022
6813       252.162592   -43.414859  2316.110  2237.770     18.084      0.021      1.809      0.047 nan       nan       2.079      0.021
6816       252.169263   -43.504633  2276.070  1494.820     18.084      0.024      2.830      0.074 nan       nan       2.964      0.023
6817       252.422825   -43.444854   754.022  1989.540     18.084      0.026      1.107      0.062 nan       nan       1.506      0.026
6815       252.063933   -43.280649  2908.330  3348.460     18.084      0.024      1.973      0.061 nan       nan       2.343      0.023
6814       252.306322   -43.669186  1453.350   133.025     18.084      0.021      1.333      0.038 nan       nan       1.634      0.022
6812       252.294292   -43.673943  1525.560    93.656     18.084      0.019      1.455      0.033 nan       nan       1.723      0.020
6811       251.964731   -43.584275  3503.800   835.724     18.084      0.018      1.371      0.040 nan       nan       1.582      0.019
6820       252.072520   -43.413399  2856.780  2249.850     18.085      0.024      1.605      0.048 nan       nan       2.046      0.023
6821       252.109881   -43.249724  2632.520  3604.390     18.085      0.023      2.810      0.098 nan       nan       1.428      0.024
6818       252.472750   -43.272170   454.339  3418.630     18.085      0.020      1.130      0.032 nan       nan       1.381      0.021
6819       252.547842   -43.473122     3.587  1755.600     18.085      0.022      1.164      0.032 nan       nan       1.507      0.023
6826       252.214203   -43.277180  2006.310  3377.170     18.086      0.028      1.944      0.063 nan       nan       2.540      0.026
6822       252.058380   -43.356392  2941.660  2721.630     18.086      0.020      1.488      0.036 nan       nan       1.981      0.020
6823       252.061149   -43.319565  2925.040  3026.400     18.086      0.020      1.444      0.036 nan       nan       1.823      0.020
6825       252.511512   -43.428581   221.668  2124.210     18.086      0.019      1.209      0.035 nan       nan       1.333      0.021
6824       251.995268   -43.634074  3320.500   423.603     18.086      0.020      1.576      0.041 nan       nan       1.955      0.020
6832       252.214724   -43.464375  2003.180  1827.990     18.087      0.021      1.254      0.033 nan       nan       1.527      0.023
6830       252.301144   -43.542431  1484.430  1182.020     18.087      0.019      1.382      0.036 nan       nan       1.552      0.020
6828       252.358872   -43.481516  1137.910  1686.130     18.087      0.018      1.816      0.043 nan       nan       2.185      0.018
6833       252.087495   -43.195797  2766.890  4050.670     18.087      0.031      1.317      0.045 nan       nan       1.784      0.030
6829       252.494328   -43.576335   324.814   901.436     18.087      0.019      2.314      0.054 nan       nan       3.016      0.019
6827       252.525060   -43.513342   140.345  1422.750     18.087      0.015      1.189      0.035 nan       nan       1.501      0.018
6831       251.908298   -43.477446  3842.550  1719.820     18.087      0.022      1.432      0.039 nan       nan       1.917      0.022
6836       252.362915   -43.397864  1113.640  2378.420     18.088      0.022      1.866      0.049 nan       nan       2.264      0.021
6837       252.157644   -43.238839  2345.810  3694.470     18.088      0.027      1.481      0.046 nan       nan       1.777      0.026
6834       252.040700   -43.565540  3047.790   990.773     18.088      0.017      1.528      0.034 nan       nan       1.872      0.017
6835       251.880382   -43.575957  4010.120   904.568     18.088      0.022      1.538      0.039 nan       nan       2.163      0.021
6839       252.185567   -43.339474  2178.200  2861.640     18.089      0.018      1.725      0.040 nan       nan       2.022      0.018
6838       252.383351   -43.577847   990.970   888.926     18.089      0.017      1.280      0.031 nan       nan       1.499      0.018
6841       252.513360   -43.198389   210.571  4029.220     18.089      0.025      1.596      0.053 nan       nan       1.971      0.025
6840       251.869424   -43.448368  4075.900  1960.460     18.089      0.021      1.517      0.044 nan       nan       1.669      0.022
6846       252.234012   -43.397180  1887.400  2384.080     18.090      0.026      1.524      0.047 nan       nan       1.742      0.026
6842       252.248229   -43.527135  1802.060  1308.600     18.090      0.019      1.186      0.031 nan       nan       1.589      0.020
6843       252.288558   -43.329827  1559.980  2941.470     18.090      0.021      2.473      0.069 nan       nan       3.356      0.020
6844       252.183168   -43.624447  2192.600   503.269     18.090      0.022      1.443      0.039 nan       nan       1.670      0.022
6847       252.331516   -43.656013  1302.120   242.044     18.090      0.023      1.556      0.044 nan       nan       2.237      0.029
6845       251.947061   -43.519019  3609.870  1375.770     18.090      0.022      1.824      0.048 nan       nan       2.323      0.022
6848       252.067699   -43.340252  2885.720  2855.200     18.091      0.030      1.231      0.042 nan       nan       1.523      0.029
6853       252.160017   -43.393346  2331.570  2415.810     18.092      0.025      1.436      0.048 nan       nan       1.975      0.025
6851       252.361311   -43.600812  1123.270   698.874     18.092      0.022      1.302      0.035 nan       nan       1.620      0.022
6849       251.961618   -43.475877  3522.490  1732.800     18.092      0.021      1.451      0.036 nan       nan       2.059      0.021
6852       251.930493   -43.465915  3709.320  1815.240     18.092      0.023      1.381      0.046 nan       nan       1.701      0.023
6850       251.950228   -43.632635  3590.860   435.512     18.092      0.022      1.170      0.035 nan       nan       1.716      0.022
6859       252.133473   -43.366631  2490.900  2636.890     18.093      0.025      1.636      0.051 nan       nan      nan      nan
6858       252.126240   -43.299609  2534.320  3191.550     18.093      0.046      1.617      0.069 nan       nan       1.598      0.051
6854       252.049232   -43.288596  2996.570  3282.690     18.093      0.019      1.518      0.039 nan       nan       1.822      0.019
6856       252.389990   -43.247384   951.118  3623.750     18.093      0.025      1.498      0.042 nan       nan       1.971      0.024
6855       252.386974   -43.616001   969.222   573.173     18.093      0.021      1.532      0.045 nan       nan       1.953      0.021
6857       251.993639   -43.622239  3330.280   521.548     18.093      0.028      1.442      0.053 nan       nan       2.023      0.032
6861       252.297053   -43.520596  1508.990  1362.720     18.094      0.018      1.735      0.041 nan       nan       2.170      0.018
6860       252.395162   -43.435464   920.076  2067.250     18.094      0.018      1.549      0.038 nan       nan       1.848      0.018
6864       251.939449   -43.434892  3655.560  2071.980     18.094      0.026      1.276      0.064 nan       nan      nan      nan
6863       252.012634   -43.217004  3216.260  3875.170     18.094      0.025      1.648      0.046 nan       nan       2.080      0.025
6862       252.470149   -43.634080   469.951   423.556     18.094      0.023      1.514      0.046 nan       nan       2.075      0.023
6867       252.183300   -43.417376  2191.810  2216.940     18.095      0.021      1.663      0.047 nan       nan       1.963      0.021
6869       252.335011   -43.328767  1281.140  2950.250     18.095      0.022      1.632      0.039 nan       nan       1.983      0.022
6868       252.426340   -43.369134   732.923  2616.180     18.095      0.021      1.266      0.038 nan       nan       1.501      0.022
6870       252.016064   -43.293444  3195.670  3242.570     18.095      0.030      1.411      0.044 nan       nan       1.588      0.029
6866       252.065982   -43.635097  2896.030   415.134     18.095      0.021      1.384      0.038 nan       nan       1.746      0.021
6871       251.926500   -43.321503  3733.290  3010.360     18.095      0.038      1.375      0.057 nan       nan       1.712      0.037
6865       252.499631   -43.680096   292.981    42.735     18.095      0.019      1.706      0.047 nan       nan       2.048      0.019
6874       252.193767   -43.291944  2128.980  3254.980     18.096      0.022      1.395      0.045 nan       nan       1.758      0.022
6872       252.312608   -43.301604  1415.620  3175.040     18.096      0.017      1.293      0.034 nan       nan       1.507      0.018
6875       252.068044   -43.408938  2883.650  2286.770     18.096      0.026      1.535      0.051 nan       nan       1.778      0.025
6873       252.403252   -43.459167   871.516  1871.090     18.096      0.019      1.301      0.033 nan       nan       1.403      0.020
6876       252.415797   -43.420543   796.211  2190.730     18.097      0.020      1.234      0.032 nan       nan       1.434      0.021
6877       252.522164   -43.352921   157.723  2750.350     18.097      0.022      2.240      0.050 nan       nan       2.917      0.021
6879       251.896673   -43.512785  3912.330  1427.360     18.097      0.024      1.344      0.041 nan       nan       1.563      0.025
6878       251.887965   -43.580357  3964.600   868.148     18.097      0.020      1.410      0.045 nan       nan       1.542      0.022
6880       252.545708   -43.196017    16.400  4048.850     18.097      0.047      1.949      0.091 nan       nan      nan      nan
6884       252.212822   -43.533983  2014.600  1251.930     18.098      0.022      1.147      0.031 nan       nan       1.345      0.022
6885       252.090934   -43.377543  2746.250  2546.590     18.098      0.022      1.275      0.033 nan       nan       1.619      0.022
6881       252.036212   -43.436886  3074.730  2055.480     18.098      0.020      1.479      0.038 nan       nan       1.900      0.019
6887       252.030362   -43.575232  3109.840   910.560     18.098      0.022      1.425      0.039 nan       nan       1.900      0.023
6882       252.107035   -43.672520  2649.600   105.434     18.098      0.018      1.302      0.040 nan       nan       1.715      0.019
6886       252.400340   -43.684258   888.992     8.290     18.098      0.023      1.166      0.035 nan       nan       1.777      0.023
6883       252.540633   -43.540199    46.862  1200.490     18.098      0.020      1.728      0.047 nan       nan       2.249      0.019
6888       251.951546   -43.580342  3582.950   868.277     18.099      0.022      1.330      0.038 nan       nan       1.629      0.022
6892       252.167855   -43.268930  2284.520  3445.440     18.100      0.021      1.780      0.046 nan       nan       2.189      0.021
6890       252.384792   -43.581774   982.320   856.422     18.100      0.020      1.322      0.035 nan       nan       1.515      0.021
6889       252.477388   -43.464224   426.500  1829.240     18.100      0.021      1.756      0.048 nan       nan       2.609      0.020
6891       251.928276   -43.545867  3722.630  1153.580     18.100      0.021      1.629      0.045 nan       nan       2.060      0.021
6893       252.313664   -43.315921  1409.280  3056.560     18.102      0.022      1.555      0.036 nan       nan       1.816      0.021
6894       251.992664   -43.543142  3336.130  1176.130     18.102      0.022      1.193      0.037 nan       nan       1.543      0.022
6897       252.230950   -43.417101  1905.780  2219.220     18.103      0.022      1.112      0.033 nan       nan       1.476      0.022
6899       252.217330   -43.304626  1987.540  3150.030     18.103      0.030      1.373      0.043 nan       nan       1.757      0.029
6895       252.220457   -43.280865  1968.770  3346.670     18.103      0.017      2.185      0.055 nan       nan       2.898      0.017
6896       252.240353   -43.259261  1849.340  3525.460     18.103      0.020      1.142      0.035 nan       nan       1.484      0.021
6898       252.408754   -43.424250   838.487  2160.050     18.103      0.018      1.294      0.032 nan       nan       1.589      0.022
6902       252.181296   -43.572795  2203.840   930.735     18.104      0.021      1.327      0.037 nan       nan       1.626      0.022
6900       252.382784   -43.639237   994.377   380.874     18.104      0.020      1.365      0.040 nan       nan       1.596      0.021
6901       251.964953   -43.430728  3502.470  2106.440     18.104      0.020      1.489      0.041 nan       nan       1.902      0.021
6903       251.896580   -43.639484  3912.890   378.831     18.104      0.034      1.284      0.049 nan       nan       1.544      0.033
6905       252.327879   -43.361381  1323.950  2680.340     18.105      0.020      1.460      0.037 nan       nan       1.865      0.020
6907       252.278461   -43.544366  1620.590  1166.000     18.105      0.021      1.421      0.042 nan       nan       1.651      0.023
6904       252.369136   -43.315660  1076.300  3058.720     18.105      0.018      1.395      0.037 nan       nan       1.507      0.018
6906       252.096183   -43.228156  2714.740  3782.880     18.105      0.022      1.478      0.041 nan       nan       1.824      0.022
6909       252.292380   -43.501807  1537.040  1518.210     18.106      0.020      1.827      0.057 nan       nan       2.277      0.020
6912       252.135329   -43.304742  2479.760  3149.070     18.106      0.021      1.288      0.041 nan       nan       1.484      0.022
6910       252.090196   -43.342367  2750.680  2837.700     18.106      0.021      1.329      0.036 nan       nan       1.442      0.021
6911       252.093088   -43.629673  2733.320   460.022     18.106      0.021      1.360      0.037 nan       nan       1.660      0.021
6908       252.517904   -43.420084   183.300  2194.530     18.106      0.018      1.368      0.035 nan       nan       1.568      0.019
6913       251.898741   -43.379940  3899.920  2526.750     18.106      0.038      1.569      0.054 nan       nan       1.924      0.038
6914       252.340002   -43.558102  1251.180  1052.330     18.107      0.021      1.167      0.035 nan       nan       1.494      0.022
6916       252.080172   -43.298258  2810.850  3202.730     18.107      0.023      1.552      0.045 nan       nan       1.772      0.023
6917       252.430825   -43.267160   706.004  3460.090     18.107      0.023      1.441      0.040 nan       nan       1.634      0.024
6915       252.420032   -43.198267   770.791  4030.230     18.107      0.023      1.260      0.040 nan       nan       1.582      0.023
6918       252.079119   -43.191853  2817.170  4083.310     18.108      0.034      1.381      0.056 nan       nan       1.798      0.034
6919       252.449863   -43.436793   591.723  2056.250     18.109      0.018      1.582      0.047 nan       nan       2.085      0.018
6923       252.011088   -43.326140  3225.540  2971.990     18.109      0.029      1.327      0.042 nan       nan       1.598      0.030
6920       251.980934   -43.344788  3406.540  2817.660     18.109      0.021      1.395      0.042 nan       nan       1.638      0.021
6921       252.453972   -43.655149   567.060   249.192     18.109      0.024      1.434      0.039 nan       nan       1.698      0.023
6922       251.875721   -43.376796  4038.100  2552.770     18.109      0.024      1.357      0.038 nan       nan       1.764      0.024
6927       252.207889   -43.360588  2044.210  2686.900     18.110      0.021      1.385      0.044 nan       nan       1.640      0.023
6928       252.120029   -43.365512  2571.600  2646.150     18.110      0.022      1.309      0.048 nan       nan       2.123      0.024
6924       252.007822   -43.400901  3245.140  2353.280     18.110      0.019      1.502      0.034 nan       nan       1.752      0.019
6926       251.989457   -43.528237  3355.380  1299.480     18.110      0.021      1.174      0.037 nan       nan       1.611      0.021
6929       251.913061   -43.492881  3813.960  1592.080     18.110      0.028      1.405      0.049 nan       nan       1.577      0.027
6925       251.901619   -43.569239  3882.640   960.160     18.110      0.019      1.201      0.036 nan       nan       1.504      0.020
6931       252.266888   -43.602132  1690.060   687.948     18.111      0.020      1.495      0.040 nan       nan       1.869      0.020
6930       252.423314   -43.611369   751.085   611.507     18.111      0.018      1.373      0.034 nan       nan       1.854      0.019
6938       252.123460   -43.401549  2551.010  2347.920     18.112      0.038      1.380      0.068 nan       nan       2.288      0.038
6937       252.359825   -43.494106  1132.190  1581.940     18.112      0.022      1.282      0.039 nan       nan       1.793      0.032
6932       252.041188   -43.431142  3044.860  2103.020     18.112      0.021      1.474      0.042 nan       nan       1.979      0.020
6935       252.024780   -43.332870  3143.350  2916.290     18.112      0.024      1.535      0.044 nan       nan       1.959      0.024
6933       252.484691   -43.461529   382.661  1851.540     18.112      0.023      1.564      0.039 nan       nan       1.945      0.023
6934       252.050394   -43.214257  2989.600  3897.900     18.112      0.022      1.374      0.048 nan       nan       1.832      0.023
6936       251.905832   -43.506726  3857.350  1477.500     18.112      0.023      1.144      0.039 nan       nan       1.494      0.025
6939       252.377790   -43.437061  1024.350  2054.030     18.113      0.019      1.331      0.039 nan       nan       1.461      0.020
6943       252.379743   -43.437012  1012.630  2054.440     18.113      0.022      1.263      0.034 nan       nan       1.491      0.024
6940       252.084803   -43.527477  2783.050  1305.770     18.113      0.022      1.351      0.035 nan       nan       1.878      0.022
6944       252.074366   -43.294499  2845.700  3233.840     18.113      0.039      1.546      0.058 nan       nan       1.689      0.039
6942       252.436572   -43.268667   671.507  3447.620     18.113      0.023      2.210      0.064 nan       nan       2.791      0.022
6941       252.012759   -43.613986  3215.510   589.844     18.113      0.022      1.666      0.047 nan       nan       1.887      0.022
6947       252.198713   -43.311598  2099.290  3092.330     18.114      0.024      2.072      0.057 nan       nan       2.528      0.023
