ID        alpha     delta          x         y        v         ev        bv        ebv       ub        eub       vi        evi
2002      253.767091   -45.323187  1079.030 2513.990    18.285     0.010     1.359     0.014     nan     nan     1.807     0.027
2003      253.901461   -45.319701   298.716 2485.080    18.285     0.020     1.422     0.028     nan     nan     1.920     0.034
2004      253.893265   -45.095096   346.314  622.686    18.285     0.010     1.767     0.018     nan     nan     nan     nan
2005      253.629400   -45.308771  1878.630 2394.450    18.286     0.008     1.509     0.015     nan     nan     2.159     0.021
2006      253.945354   -45.316009    43.822 2454.470    18.287     0.022     1.517     0.034     nan     nan     2.104     0.029
2007      253.714224   -45.223089  1386.040 1683.990    18.288     0.014     1.421     0.020     0.866     0.081     2.013     0.020
2008      253.638936   -45.044939  1823.250  206.794    18.288     0.008     1.233     0.012     nan     nan     1.751     0.027
2009      253.730116   -45.294804  1293.750 2278.640    18.289     0.011     1.528     0.017     nan     nan     2.056     0.021
2010      253.839711   -45.075663   657.309  461.552    18.289     0.008     1.320     0.012     0.837     0.074     1.754     0.022
2011      253.631070   -45.318708  1868.930 2476.850    18.290     0.009     1.436     0.014     0.597     0.062     1.962     0.023
2012      253.790635   -45.081748   942.304  512.004    18.291     0.009     1.246     0.013     0.715     0.062     1.739     0.016
2013      253.889306   -45.194140   369.306 1443.950    18.291     0.010     1.498     0.016     nan     nan     2.115     0.016
2014      253.601669   -45.210146  2039.670 1576.670    18.291     0.012     1.330     0.017     nan     nan     1.914     0.025
2015      253.825325   -45.258629   740.856 1978.680    18.293     0.014     1.562     0.020     nan     nan     2.276     0.018
2016      253.888734   -45.142159   372.625 1012.930    18.294     0.011     1.526     0.015     nan     nan     2.085     0.018
2017      253.638943   -45.206643  1823.210 1547.620    18.296     0.012     1.414     0.017     0.789     0.072     1.945     0.022
2018      253.827498   -45.258108   728.232 1974.360    18.299     0.015     1.468     0.019     nan     nan     1.900     0.021
2019      253.737213   -45.208173  1252.540 1560.310    18.300     0.012     1.483     0.015     nan     nan     2.091     0.017
2020      253.643737   -45.237630  1795.370 1804.560    18.300     0.010     1.537     0.017     nan     nan     1.942     0.023
2021      253.756695   -45.307545  1139.400 2384.290    18.301     0.010     1.382     0.015     nan     nan     1.964     0.025
2022      253.630574   -45.089543  1871.810  576.644    18.301     0.017     1.263     0.027     0.907     0.074     1.745     0.032
2023      253.907536   -45.231845   263.440 1756.590    18.302     0.012     1.726     0.019     nan     nan     2.397     0.016
2024      253.922816   -45.066700   174.701  387.232    18.302     0.012     1.359     0.017     0.750     0.068     2.040     0.018
2025      253.663769   -45.180891  1679.040 1334.090    18.303     0.012     1.350     0.017     nan     nan     1.810     0.023
2026      253.806459   -45.021569   850.414   13.011    18.304     0.011     1.195     0.015     0.526     0.048     1.594     0.024
2027      253.920530   -45.093658   187.977  610.765    18.305     0.012     1.518     0.017     nan     nan     nan     nan
2028      253.668069   -45.259409  1654.070 1985.150    18.306     0.011     1.865     0.017     nan     nan     2.450     0.019
2029      253.742046   -45.271821  1224.470 2088.070    18.309     0.012     1.532     0.019     nan     nan     2.174     0.018
2030      253.740121   -45.214893  1235.650 1616.030    18.312     0.014     1.535     0.020     nan     nan     2.222     0.018
2031      253.923789   -45.143135   169.054 1021.020    18.313     0.008     1.635     0.016     nan     nan     2.249     0.014
2032      253.813886   -45.027220   807.283   59.865    18.313     0.014     1.152     0.016     1.076     0.099     1.733     0.024
2033      253.700734   -45.218508  1464.380 1646.000    18.315     0.011     1.369     0.016     nan     nan     1.912     0.019
2034      253.926463   -45.158805   153.527 1150.950    18.315     0.015     1.441     0.024     nan     nan     1.949     0.021
2035      253.748569   -45.074030  1186.590  448.010    18.317     0.009     1.253     0.015     0.415     0.052     1.781     0.017
2036      253.674573   -45.355264  1616.300 2779.970    18.320     0.009     1.673     0.015     nan     nan     2.427     0.021
2037      253.866304   -45.103793   502.879  694.801    18.321     0.009     1.397     0.015     nan     nan     1.990     0.015
2038      253.860267   -45.125534   537.941  875.071    18.321     0.009     1.639     0.015     nan     nan     2.194     0.017
2039      253.936487   -45.063133    95.311  357.653    18.322     0.016     1.669     0.024     nan     nan     2.154     0.024
2040      253.886103   -45.075954   387.901  463.965    18.323     0.011     1.350     0.016     nan     nan     1.841     0.021
2041      253.813982   -45.191780   806.726 1424.380    18.323     0.016     1.492     0.023     nan     nan     2.069     0.023
2042      253.931685   -45.124827   123.198  869.212    18.324     0.010     1.607     0.017     nan     nan     2.306     0.015
2043      253.922983   -45.169668   173.734 1241.030    18.324     0.009     1.453     0.014     nan     nan     1.956     0.018
2044      253.632772   -45.067322  1859.050  392.387    18.324     0.010     1.296     0.014     nan     nan     1.726     0.024
2045      253.873326   -45.022538   462.103   21.048    18.325     0.014     1.122     0.019     0.674     0.044     1.703     0.027
2046      253.817760   -45.198260   784.783 1478.110    18.326     0.012     1.512     0.017     nan     nan     2.106     0.017
2047      253.721346   -45.130591  1344.680  917.009    18.327     0.009     1.369     0.015     1.081     0.086     1.813     0.016
2048      253.617222   -45.038548  1949.350  153.800    18.328     0.009     1.144     0.013     1.015     0.067     1.659     0.026
2049      253.949841   -45.141239    17.767 1005.300    18.330     0.010     1.399     0.016     0.715     0.083     1.911     0.019
2050      253.639849   -45.180242  1817.950 1328.710    18.330     0.011     1.285     0.015     0.634     0.065     1.717     0.022
2051      253.716003   -45.202299  1375.710 1511.600    18.331     0.012     1.359     0.016     0.772     0.072     1.885     0.021
2052      253.724284   -45.060080  1327.620  332.342    18.333     0.009     1.374     0.014     nan     nan     2.003     0.019
2053      253.761412   -45.364716  1112.010 2858.340    18.335     0.009     1.689     0.019     nan     nan     1.937     0.025
2054      253.656838   -45.364057  1719.290 2852.880    18.336     0.008     1.508     0.015     nan     nan     2.025     0.019
2055      253.606559   -45.172957  2011.270 1268.300    18.338     0.009     1.245     0.014     0.698     0.060     1.816     0.022
2056      253.684270   -45.294724  1559.990 2277.980    18.338     0.011     1.531     0.017     nan     nan     2.189     0.022
2057      253.718384   -45.192792  1361.880 1432.770    18.338     0.016     1.469     0.021     nan     nan     1.862     0.025
2058      253.904196   -45.121935   282.834  845.236    18.341     0.020     1.471     0.026     nan     nan     1.955     0.048
2059      253.935091   -45.331961   103.419 2586.740    18.344     0.009     1.700     0.015     nan     nan     2.343     0.019
2060      253.794650   -45.318132   918.992 2472.070    18.345     0.010     1.417     0.014     nan     nan     1.857     0.024
2061      253.874882   -45.047957   453.067  231.818    18.345     0.027     1.258     0.034     nan     nan     1.744     0.037
2062      253.696193   -45.051775  1490.750  263.478    18.346     0.012     1.349     0.017     nan     nan     1.947     0.019
2063      253.845224   -45.291162   625.298 2248.440    18.346     0.012     1.375     0.049     nan     nan     1.894     0.021
2064      253.716356   -45.094102  1373.660  614.445    18.348     0.010     1.221     0.016     nan     nan     1.745     0.029
2065      253.682236   -45.224985  1571.800 1699.710    18.349     0.011     1.762     0.021     nan     nan     2.289     0.020
2066      253.758378   -45.073694  1129.630  445.224    18.350     0.010     1.314     0.017     0.995     0.074     1.890     0.021
2067      253.669075   -45.165520  1648.230 1206.630    18.351     0.010     1.229     0.015     0.604     0.051     1.770     0.024
2068      253.646324   -45.027906  1780.350   65.554    18.353     0.009     1.151     0.014     0.692     0.048     1.708     0.027
2069      253.682785   -45.245819  1568.610 1872.460    18.354     0.011     1.450     0.018     nan     nan     1.972     0.020
2070      253.890348   -45.360444   363.250 2822.920    18.355     0.008     1.380     0.014     nan     nan     1.897     0.023
2071      253.872502   -45.354132   466.885 2770.580    18.355     0.009     1.471     0.014     nan     nan     1.968     0.023
2072      253.691485   -45.206988  1518.090 1550.480    18.358     0.012     1.438     0.021     nan     nan     1.911     0.022
2073      253.700699   -45.232141  1464.580 1759.050    18.359     0.012     1.413     0.017     nan     nan     1.835     0.020
2074      253.899182   -45.319515   311.949 2483.540    18.359     0.019     1.482     0.025     nan     nan     1.831     0.027
2075      253.891950   -45.144989   353.948 1036.390    18.360     0.010     1.441     0.015     nan     nan     1.941     0.017
2076      253.859274   -45.055265   543.705  292.409    18.360     0.012     1.223     0.016     0.820     0.062     1.345     0.058
2077      253.931631   -45.136375   123.513  964.965    18.361     0.010     1.528     0.016     nan     nan     2.103     0.018
2078      253.701200   -45.289699  1461.670 2236.310    18.361     0.013     1.529     0.020     nan     nan     2.160     0.028
2079      253.666900   -45.323826  1660.860 2519.290    18.364     0.010     1.509     0.017     nan     nan     2.168     0.021
2080      253.655951   -45.167171  1724.440 1220.320    18.365     0.011     1.530     0.015     nan     nan     1.955     0.024
2081      253.756711   -45.142791  1139.310 1018.170    18.366     0.011     1.309     0.017     0.668     0.070     1.801     0.019
2082      253.699504   -45.125491  1471.520  874.721    18.369     0.009     1.266     0.014     nan     nan     1.815     0.015
2083      253.930792   -45.283082   128.388 2181.440    18.371     0.010     1.597     0.020     nan     nan     2.276     0.018
2084      253.638203   -45.061430  1827.510  343.535    18.371     0.038     1.330     0.052     nan     nan     1.261     0.095
2085      253.927585   -45.206554   147.010 1546.880    18.374     0.008     1.483     0.015     nan     nan     2.090     0.016
2086      253.930741   -45.338020   128.681 2636.980    18.377     0.010     1.327     0.018     0.449     0.064     2.257     0.023
2087      253.609173   -45.381240  1996.090 2995.360    18.378     0.011     1.454     0.017     nan     nan     2.141     0.026
2088      253.942726   -45.217385    59.084 1636.690    18.381     0.009     1.678     0.019     nan     nan     2.183     0.016
2089      253.892350   -45.246066   351.628 1874.510    18.381     0.012     1.776     0.019     nan     nan     2.411     0.017
2090      253.688430   -45.073552  1535.830  444.050    18.381     0.009     1.299     0.014     nan     nan     1.786     0.020
2091      253.714654   -45.335582  1383.540 2616.770    18.386     0.011     1.394     0.017     0.670     0.068     1.929     0.029
2092      253.611806   -45.071784  1980.800  429.386    18.388     0.010     1.173     0.014     0.902     0.068     1.783     0.027
2093      253.923679   -45.046102   169.692  216.438    18.389     0.014     1.600     0.019     nan     nan     2.104     0.023
2094      253.645241   -45.171061  1786.640 1252.580    18.389     0.011     1.400     0.017     0.470     0.074     1.776     0.029
2095      253.791989   -45.192890   934.440 1433.580    18.389     0.021     1.520     0.028     nan     nan     1.998     0.030
2096      253.804365   -45.061299   862.574  342.449    18.389     0.022     1.278     0.026     nan     nan     1.597     0.031
2097      253.925224   -45.295370   160.720 2283.330    18.390     0.010     1.658     0.016     nan     nan     2.230     0.018
2098      253.881156   -45.290523   416.629 2243.140    18.392     0.012     1.352     0.016     nan     nan     1.853     0.019
2099      253.780784   -45.282600   999.513 2177.450    18.392     0.012     1.792     0.018     nan     nan     2.422     0.021
2100      253.614711   -45.136218  1963.930  963.665    18.392     0.013     1.222     0.017     nan     nan     nan     nan
2101      253.815074   -45.263614   800.385 2020.020    18.393     0.053     1.317     0.082     nan     nan     2.013     0.055
2102      253.755302   -45.339840  1147.490 2652.070    18.395     0.010     1.554     0.016     nan     nan     1.865     0.023
2103      253.644085   -45.137201  1793.350  971.820    18.395     0.012     1.429     0.016     nan     nan     1.867     0.024
2104      253.748926   -45.235847  1184.520 1789.780    18.398     0.016     1.579     0.021     nan     nan     2.328     0.020
2105      253.913939   -45.377205   226.254 2961.900    18.398     0.011     1.337     0.017     nan     nan     1.977     0.025
2106      253.832440   -45.350836   699.536 2743.250    18.399     0.010     1.521     0.018     nan     nan     2.098     0.020
2107      253.691738   -45.278395  1516.620 2142.580    18.399     0.012     1.610     0.019     nan     nan     2.206     0.021
2108      253.619572   -45.159856  1935.700 1159.670    18.400     0.011     1.454     0.017     nan     nan     2.054     0.021
2109      253.636324   -45.040668  1838.420  171.374    18.400     0.009     1.241     0.014     1.006     0.081     1.746     0.026
2110      253.694591   -45.322487  1500.050 2508.180    18.402     0.010     1.497     0.020     nan     nan     2.074     0.023
2111      253.705946   -45.155031  1434.110 1119.660    18.403     0.013     1.321     0.017     nan     nan     1.815     0.022
2112      253.758567   -45.063377  1128.530  359.673    18.403     0.023     1.463     0.039     nan     nan     1.965     0.030
2113      253.811612   -45.251825   820.488 1922.260    18.404     0.013     1.693     0.021     nan     nan     2.206     0.019
2114      253.902182   -45.141055   294.528 1003.770    18.404     0.024     1.689     0.033     nan     nan     2.113     0.029
2115      253.867867   -45.087844   493.804  562.557    18.405     0.010     1.266     0.015     nan     nan     1.744     0.022
2116      253.839346   -45.049855   659.433  247.555    18.406     0.012     1.344     0.016     nan     nan     1.839     0.021
2117      253.814676   -45.369903   802.695 2901.350    18.408     0.020     1.430     0.046     nan     nan     2.070     0.031
2118      253.896924   -45.119641   325.066  826.210    18.408     0.012     1.452     0.019     nan     nan     1.911     0.046
2119      253.782553   -45.196269   989.240 1461.600    18.409     0.012     1.467     0.018     nan     nan     1.893     0.020
2120      253.889463   -45.337274   368.390 2630.800    18.409     0.011     1.212     0.016     nan     nan     2.041     0.022
2121      253.785995   -45.297715   969.250 2302.780    18.410     0.011     1.472     0.015     nan     nan     1.536     0.045
2122      253.842621   -45.261119   640.410 1999.330    18.411     0.015     1.479     0.021     nan     nan     1.924     0.027
2123      253.820255   -45.181353   770.297 1337.920    18.412     0.012     1.427     0.016     nan     nan     1.987     0.020
2124      253.830465   -45.308643   711.002 2393.390    18.412     0.010     1.384     0.017     nan     nan     1.879     0.022
2125      253.927667   -45.100263   146.531  665.527    18.413     0.011     1.370     0.017     0.802     0.076     nan     nan
2126      253.938640   -45.266640    82.809 2045.110    18.414     0.011     1.440     0.017     nan     nan     2.018     0.021
2127      253.680063   -45.299381  1584.420 2316.590    18.414     0.011     1.518     0.017     0.681     0.072     2.468     0.022
2128      253.899547   -45.353100   309.833 2762.020    18.414     0.010     1.507     0.017     nan     nan     2.009     0.023
2129      253.750823   -45.022443  1173.500   20.253    18.414     0.023     1.444     0.032     nan     nan     1.922     0.030
2130      253.870031   -45.155606   481.238 1124.430    18.415     0.011     1.485     0.015     nan     nan     2.116     0.023
2131      253.830991   -45.022509   707.948   20.804    18.415     0.012     1.404     0.017     nan     nan     1.883     0.033
2132      253.632248   -45.152928  1862.090 1102.220    18.415     0.029     1.711     0.033     nan     nan     1.518     0.040
2133      253.924629   -45.056794   164.177  305.088    18.416     0.017     1.436     0.023     nan     nan     2.085     0.024
2134      253.908047   -45.163969   260.471 1193.770    18.417     0.010     1.580     0.015     nan     nan     1.094     0.035
2135      253.813949   -45.296269   806.914 2290.790    18.418     0.013     1.281     0.019     nan     nan     1.781     0.022
2136      253.632415   -45.138807  1861.120  985.135    18.418     0.043     1.398     0.067     nan     nan     nan     nan
2137      253.783893   -45.283938   981.459 2188.540    18.419     0.012     1.338     0.020     nan     nan     1.999     0.017
2138      253.903995   -45.316652   284.002 2459.800    18.419     0.009     1.354     0.014     nan     nan     1.827     0.020
2139      253.852356   -45.191280   583.882 1420.230    18.419     0.012     1.557     0.023     nan     nan     2.202     0.021
2140      253.779223   -45.341339  1008.580 2664.500    18.419     0.009     1.389     0.015     0.639     0.072     1.893     0.027
2141      253.600742   -45.346796  2045.050 2709.750    18.420     0.022     1.496     0.033     nan     nan     2.309     0.032
2142      253.617875   -45.027459  1945.560   61.852    18.422     0.018     1.349     0.029     nan     nan     1.940     0.035
2143      253.729624   -45.209024  1296.610 1567.360    18.423     0.014     1.327     0.018     nan     nan     1.862     0.019
2144      253.659351   -45.109664  1704.700  743.484    18.423     0.010     1.431     0.015     nan     nan     1.978     0.020
2145      253.788681   -45.279298   953.655 2150.070    18.423     0.013     1.422     0.017     nan     nan     1.975     0.020
2146      253.912858   -45.117381   232.532  807.470    18.423     0.010     1.519     0.018     nan     nan     nan     nan
2147      253.733142   -45.099022  1276.180  655.241    18.424     0.011     1.397     0.016     nan     nan     1.959     0.019
2148      253.898803   -45.271912   314.155 2088.820    18.425     0.010     1.936     0.021     nan     nan     2.445     0.017
2149      253.690767   -45.087622  1522.260  560.714    18.425     0.009     1.238     0.015     0.521     0.054     1.710     0.020
2150      253.782074   -45.179566   992.021 1323.100    18.426     0.010     1.400     0.016     nan     nan     2.071     0.017
2151      253.776472   -45.058913  1024.550  322.658    18.426     0.010     1.422     0.022     nan     nan     1.641     0.025
2152      253.789663   -45.379921   947.951 2984.420    18.427     0.010     1.433     0.017     nan     nan     2.071     0.022
2153      253.898132   -45.099138   318.051  656.205    18.428     0.011     1.486     0.018     nan     nan     nan     nan
2154      253.631170   -45.113173  1868.350  772.581    18.429     0.009     1.263     0.014     nan     nan     1.753     0.024
2155      253.614560   -45.387147  1964.810 3044.340    18.430     0.013     1.690     0.022     nan     nan     2.248     0.025
2156      253.725916   -45.379904  1318.140 2984.280    18.432     0.015     1.517     0.020     nan     nan     2.190     0.024
2157      253.656945   -45.158246  1718.670 1146.320    18.432     0.012     1.308     0.016     0.773     0.061     1.801     0.026
2158      253.787067   -45.076072   963.023  464.942    18.433     0.015     1.330     0.020     0.800     0.076     1.659     0.028
2159      253.634313   -45.059630  1850.100  328.606    18.433     0.010     1.204     0.014     0.774     0.073     1.300     0.072
2160      253.699484   -45.126642  1471.640  884.263    18.434     0.010     1.284     0.016     nan     nan     1.679     0.021
2161      253.718610   -45.064399  1360.570  368.149    18.435     0.011     1.253     0.017     0.807     0.069     1.740     0.024
2162      253.720149   -45.036078  1351.630  133.317    18.437     0.010     1.284     0.014     0.695     0.061     1.783     0.020
2163      253.886783   -45.383871   383.956 3017.170    18.437     0.016     1.569     0.022     nan     nan     2.327     0.020
2164      253.824110   -45.243270   747.910 1851.330    18.437     0.017     1.639     0.023     nan     nan     2.315     0.021
2165      253.948331   -45.062638    26.532  353.552    18.437     0.021     1.387     0.027     nan     nan     1.873     0.026
2166      253.663471   -45.048212  1680.770  233.930    18.438     0.017     1.272     0.022     0.728     0.067     1.802     0.027
2167      253.680783   -45.229147  1580.240 1734.220    18.439     0.013     1.683     0.021     nan     nan     2.767     0.019
2168      253.687443   -45.097593  1541.560  643.391    18.439     0.011     1.575     0.017     nan     nan     2.043     0.020
2169      253.789011   -45.055023   951.739  290.403    18.440     0.010     1.223     0.014     1.031     0.085     1.771     0.020
2170      253.759971   -45.315237  1120.380 2448.070    18.441     0.010     1.480     0.014     nan     nan     1.970     0.020
2171      253.692708   -45.217291  1510.990 1635.910    18.441     0.013     1.460     0.021     nan     nan     2.012     0.020
2172      253.781349   -45.318098   996.229 2471.790    18.441     0.010     1.367     0.016     nan     nan     1.907     0.025
2173      253.721081   -45.084705  1346.220  536.529    18.441     0.010     1.271     0.015     nan     nan     1.705     0.031
2174      253.654212   -45.136575  1734.540  966.627    18.442     0.012     1.307     0.019     nan     nan     1.612     0.068
2175      253.819141   -45.183595   776.765 1356.510    18.443     0.011     1.533     0.017     nan     nan     2.050     0.021
2176      253.763924   -45.143285  1097.420 1022.260    18.443     0.011     1.335     0.016     0.757     0.089     1.830     0.023
2177      253.662734   -45.158883  1685.050 1151.600    18.444     0.011     1.460     0.017     nan     nan     2.055     0.021
2178      253.711829   -45.118092  1399.950  813.368    18.444     0.015     1.285     0.020     nan     nan     1.736     0.029
2179      253.758338   -45.268085  1129.860 2057.090    18.445     0.013     1.502     0.022     nan     nan     2.130     0.020
2180      253.777082   -45.243948  1021.010 1856.950    18.445     0.029     1.541     0.034     nan     nan     2.201     0.033
2181      253.781258   -45.306453   996.760 2375.230    18.446     0.010     1.429     0.020     nan     nan     1.949     0.024
2182      253.860096   -45.036383   538.933  135.843    18.449     0.012     1.231     0.017     nan     nan     1.720     0.024
2183      253.942968   -45.240102    57.679 1825.060    18.450     0.016     1.674     0.021     nan     nan     2.271     0.021
2184      253.853321   -45.196292   578.274 1461.790    18.451     0.024     1.577     0.036     nan     nan     2.229     0.033
2185      253.779477   -45.105768  1007.100  711.178    18.452     0.011     1.169     0.017     0.691     0.059     1.600     0.019
2186      253.903648   -45.269597   286.019 2069.630    18.452     0.027     1.468     0.036     nan     nan     2.042     0.037
2187      253.628467   -45.381470  1884.050 2997.260    18.453     0.008     1.469     0.015     0.737     0.069     2.195     0.023
2188      253.810372   -45.290758   827.690 2245.090    18.453     0.011     1.340     0.017     nan     nan     1.841     0.023
2189      253.670688   -45.242957  1638.860 1848.730    18.453     0.011     1.334     0.017     nan     nan     1.859     0.024
2190      253.738003   -45.240200  1247.950 1825.870    18.454     0.014     1.539     0.021     nan     nan     2.109     0.018
2191      253.762683   -45.156525  1104.630 1132.050    18.454     0.013     1.659     0.021     nan     nan     2.229     0.021
2192      253.858795   -45.028615   546.485   71.432    18.455     0.012     1.163     0.015     0.721     0.091     1.727     0.022
2193      253.775429   -45.347708  1030.610 2717.310    18.457     0.009     1.523     0.017     nan     nan     2.039     0.022
2194      253.721754   -45.162145  1342.310 1178.650    18.459     0.012     1.311     0.017     nan     nan     1.758     0.021
2195      253.938014   -45.345232    86.444 2696.780    18.460     0.009     1.483     0.015     nan     nan     2.066     0.023
2196      253.615162   -45.358365  1961.310 2805.680    18.461     0.009     1.587     0.017     nan     nan     2.255     0.022
2197      253.729266   -45.265259  1298.690 2033.660    18.461     0.014     1.404     0.019     nan     nan     1.992     0.022
2198      253.771071   -45.315053  1055.920 2446.540    18.462     0.010     1.483     0.015     nan     nan     1.827     0.032
2199      253.870310   -45.065469   479.617  377.023    18.463     0.012     1.416     0.017     nan     nan     2.021     0.020
2200      253.766518   -45.081077  1082.360  506.440    18.463     0.012     1.377     0.020     nan     nan     1.620     0.030
2201      253.917653   -45.275407   204.688 2117.800    18.465     0.011     1.440     0.019     nan     nan     1.983     0.019
2202      253.655924   -45.093158  1724.600  606.618    18.465     0.009     1.340     0.014     nan     nan     1.751     0.024
2203      253.928642   -45.202072   140.870 1509.720    18.466     0.014     1.558     0.025     nan     nan     2.105     0.018
2204      253.894588   -45.041663   338.627  179.630    18.466     0.013     1.199     0.017     nan     nan     1.726     0.022
2205      253.931160   -45.134270   126.246  947.516    18.469     0.011     1.442     0.017     nan     nan     1.959     0.024
2206      253.690798   -45.053364  1522.080  276.653    18.470     0.010     1.300     0.014     0.665     0.064     1.907     0.021
2207      253.692897   -45.367245  1509.890 2879.310    18.470     0.009     1.352     0.014     nan     nan     1.975     0.024
2208      253.756137   -45.376571  1142.640 2956.640    18.471     0.009     1.552     0.015     nan     nan     2.012     0.029
2209      253.664369   -45.385568  1675.560 3031.240    18.472     0.010     1.617     0.020     nan     nan     2.369     0.021
2210      253.620900   -45.041957  1927.990  182.068    18.473     0.010     1.224     0.015     nan     nan     1.806     0.026
2211      253.811321   -45.069519   822.175  410.605    18.474     0.009     1.269     0.014     nan     nan     1.689     0.020
2212      253.718543   -45.065442  1360.960  376.800    18.474     0.011     1.281     0.017     nan     nan     1.846     0.021
2213      253.756978   -45.102896  1137.760  687.363    18.475     0.009     1.318     0.015     nan     nan     1.926     0.016
2214      253.889400   -45.044614   368.757  204.093    18.475     0.016     1.994     0.024     nan     nan     2.868     0.023
2215      253.737915   -45.143573  1248.460 1024.650    18.475     0.013     1.387     0.023     nan     nan     1.971     0.025
2216      253.796964   -45.113112   905.552  772.073    18.476     0.011     1.330     0.017     nan     nan     1.772     0.020
2217      253.636241   -45.334758  1838.900 2609.930    18.476     0.010     1.656     0.018     nan     nan     2.037     0.026
2218      253.763952   -45.303669  1097.260 2352.150    18.476     0.015     1.318     0.021     nan     nan     1.780     0.029
2219      253.730149   -45.200016  1293.560 1492.670    18.477     0.013     1.450     0.019     nan     nan     1.915     0.022
2220      253.902865   -45.198131   290.561 1477.040    18.478     0.012     1.772     0.021     nan     nan     2.571     0.017
2221      253.646723   -45.311104  1778.030 2413.800    18.480     0.011     1.528     0.017     nan     nan     2.111     0.024
2222      253.761355   -45.074231  1112.340  449.679    18.482     0.010     1.300     0.018     0.549     0.064     1.680     0.022
2223      253.807108   -45.120440   846.645  832.838    18.483     0.016     1.342     0.021     nan     nan     1.752     0.026
2224      253.878142   -45.107047   434.135  721.783    18.485     0.011     1.344     0.017     nan     nan     1.937     0.043
2225      253.801139   -45.040999   881.304  174.125    18.488     0.011     1.427     0.017     nan     nan     2.029     0.023
2226      253.711119   -45.062786  1404.070  354.773    18.488     0.010     1.303     0.014     nan     nan     1.779     0.024
2227      253.633497   -45.227473  1854.840 1720.340    18.488     0.014     1.491     0.020     nan     nan     2.042     0.027
2228      253.631368   -45.352779  1867.200 2759.360    18.491     0.010     1.558     0.019     nan     nan     2.022     0.023
2229      253.663626   -45.107209  1679.870  723.123    18.491     0.011     1.204     0.016     nan     nan     1.642     0.026
2230      253.616011   -45.182782  1956.380 1349.770    18.492     0.011     1.364     0.017     0.793     0.083     1.852     0.025
2231      253.737628   -45.103880  1250.130  695.524    18.492     0.022     1.454     0.027     nan     nan     nan     nan
2232      253.805078   -45.075644   858.434  461.390    18.494     0.011     1.352     0.019     nan     nan     1.841     0.021
2233      253.782343   -45.297240   990.458 2298.840    18.494     0.011     1.307     0.016     nan     nan     1.911     0.022
2234      253.871259   -45.296396   474.106 2291.840    18.495     0.010     1.391     0.020     nan     nan     1.860     0.019
2235      253.812669   -45.242104   814.349 1841.660    18.495     0.017     1.529     0.024     nan     nan     2.100     0.022
2236      253.614937   -45.021444  1962.620   11.970    18.495     0.014     0.740     0.018     0.516     0.041     2.071     0.029
2237      253.914743   -45.054551   221.587  286.494    18.500     0.013     1.311     0.020     0.764     0.082     1.868     0.023
2238      253.652502   -45.243463  1744.470 1852.930    18.500     0.017     1.408     0.022     nan     nan     1.942     0.028
2239      253.600661   -45.138638  2045.520  983.728    18.500     0.030     1.398     0.044     nan     nan     1.977     0.039
2240      253.882432   -45.124534   409.223  866.779    18.501     0.010     1.347     0.015     nan     nan     2.069     0.017
2241      253.724845   -45.113878  1324.360  778.425    18.501     0.010     1.275     0.017     nan     nan     1.637     0.027
2242      253.761996   -45.308876  1108.620 2395.320    18.502     0.011     1.357     0.017     nan     nan     1.851     0.023
2243      253.903381   -45.282471   287.569 2176.380    18.503     0.012     1.667     0.018     nan     nan     2.259     0.018
2244      253.807132   -45.280818   846.502 2162.670    18.504     0.012     1.449     0.017     nan     nan     2.146     0.018
2245      253.924305   -45.364648   166.058 2857.780    18.504     0.010     1.440     0.017     nan     nan     2.048     0.022
2246      253.947303   -45.245715    32.504 1871.600    18.507     0.010     1.348     0.014     nan     nan     1.819     0.019
2247      253.784086   -45.302566   980.339 2343.000    18.507     0.010     1.497     0.019     nan     nan     1.933     0.021
2248      253.840522   -45.044372   652.603  202.091    18.508     0.018     1.151     0.023     nan     nan     1.668     0.030
2249      253.896183   -45.038882   329.365  156.565    18.509     0.013     1.231     0.018     nan     nan     1.765     0.024
2250      253.835950   -45.245915   679.153 1873.260    18.509     0.021     1.509     0.025     nan     nan     2.056     0.028
2251      253.857989   -45.265334   551.166 2034.280    18.511     0.013     1.560     0.018     nan     nan     2.213     0.019
2252      253.660508   -45.237585  1697.980 1804.190    18.511     0.010     1.469     0.017     nan     nan     2.141     0.023
2253      253.833224   -45.095571   694.984  626.623    18.511     0.011     1.407     0.017     nan     nan     1.755     0.033
2254      253.731349   -45.021718  1286.590   14.247    18.512     0.013     1.370     0.019     nan     nan     1.886     0.026
2255      253.675946   -45.244640  1608.330 1862.690    18.513     0.011     1.582     0.021     nan     nan     2.149     0.020
2256      253.841348   -45.077850   647.802  479.686    18.513     0.009     1.351     0.015     nan     nan     1.652     0.043
2257      253.735420   -45.364672  1262.950 2857.980    18.515     0.010     1.601     0.016     nan     nan     2.172     0.022
2258      253.629815   -45.301548  1876.220 2334.560    18.515     0.011     1.683     0.018     nan     nan     2.295     0.022
2259      253.819169   -45.046386   776.605  218.788    18.515     0.016     1.165     0.021     nan     nan     1.679     0.031
2260      253.845810   -45.232275   621.892 1760.160    18.516     0.014     1.498     0.023     nan     nan     2.249     0.022
2261      253.635268   -45.231997  1844.550 1757.850    18.516     0.012     1.477     0.021     nan     nan     2.052     0.033
2262      253.611031   -45.199550  1985.300 1488.810    18.518     0.011     1.562     0.021     nan     nan     2.093     0.021
