# Removed extra columns, and rows at the end of the file
# Replaced '0' with INDEF
# Replaced INDEF with nan
ID     alpha     delta        x        y       v       ev        bv      ebv     ub      eub       vi       evi
2848    16.926848    -39.478037    995.316    1831.71    19.341    0.026    1.601    0.063   nan     nan    2.561    0.032
2849    16.931058    -39.415856    586.634    1317.82    19.341    0.029    1.596    0.056   nan     nan    2.456    0.062
2850    16.920775    -39.435346    1584.99    1478.89    19.343    0.023    2.066    0.065   nan     nan    2.797    0.025
2851    16.928528    -39.550112    832.239    2427.37    19.343    0.029    1.613    0.042   nan     nan    1.947    0.033
2852    16.933496    -39.489934    349.931    1930.03    19.343    0.029    1.624    0.037   nan     nan    2.017    0.034
2853    16.92584    -39.31412    1093.16    477.022    19.344    0.026    1.406    0.052   nan     nan    1.849    0.032
2854    16.926752    -39.441808    1004.69    1532.3    19.345    0.031    1.627    0.068   nan     nan    2.158    0.037
2855    16.929271    -39.505011    760.121    2054.64    19.345    0.038    1.653    0.057   nan     nan    2.202    0.04
2856    16.922373    -39.45885    1429.8    1673.14    19.346    0.032    1.465    0.069   nan     nan    1.974    0.035
2857    16.924378    -39.601168    1235.15    2849.32    19.347    0.025    1.604    0.045   nan     nan    2.094    0.026
2858    16.930173    -39.447532    672.57    1579.6    19.347    0.027    1.528    0.054   nan     nan    2.013    0.033
2859    16.921891    -39.478981    1476.59    1839.51    19.349    0.03    1.713    0.059     nan      nan    2.196    0.034
2860    16.91803    -39.501524    1851.48    2025.82    19.35    0.017    1.475    0.029   nan     nan    1.98    0.023
2861    16.922389    -39.472173    1428.27    1783.25    19.35    0.03    1.507    0.061   nan     nan    2.033    0.036
2862    16.932152    -39.47893    480.376    1839.09    19.35    0.029    1.585    0.046   nan     nan    1.923    0.037
2863    16.91761    -39.302657    1892.23    382.289    19.351    0.02    1.589    0.042   nan     nan    2.108    0.022
2864    16.924253    -39.596369    1247.25    2809.66    19.351    0.029    1.788    0.041   nan     nan    2.462    0.031
2865    16.929971    -39.293837    692.099    309.393    19.351    0.032    1.599    0.05     nan      nan    2.265    0.036
2866    16.92708    -39.317454    972.862    504.579    19.352    0.024    1.501    0.053   nan     nan    2.112    0.027
2867    16.929907    -39.303472    698.307    389.026    19.352    0.031    2.314    0.068   nan     nan    3.062    0.032
2868    16.931795    -39.44335    515.037    1545.04    19.353    0.049    1.651    0.07   nan     nan    2.353    0.068
2869    16.922825    -39.358235    1385.97    841.608    19.354    0.023    1.815    0.052   nan     nan    2.668    0.024
2870    16.922454    -39.485689    1421.94    1894.95    19.354    0.035    1.504    0.07   nan     nan    2.14    0.036
2871    16.927634    -39.546285    919.027    2395.74    19.354    0.04    2.078    0.063   nan     nan    2.884    0.046
2872    16.919395    -39.430692    1718.95    1440.43    19.355    0.015    2.381    0.055   nan     nan    3.272    0.017
2873    16.918172    -39.522131    1837.7    2196.12    19.355    0.023    1.556    0.033   nan     nan    2.252    0.026
2874    16.921144    -39.501892    1549.14    2028.86    19.355    0.029    1.5    0.052   nan     nan    1.837    0.032
2875    16.925463    -39.552822    1129.76    2449.77    19.356    0.031    1.617    0.043   nan     nan    2.174    0.032
2876    16.931815    -39.545705    513.146    2390.95    19.357    0.025    2.683    0.047   nan     nan    3.356    0.026
2877    16.921609    -39.357591    1504.02    836.286    19.358    0.021    1.592    0.048   nan     nan    2.24    0.025
2878    16.923595    -39.520735    1311.17    2184.59    19.358    0.033    1.758    0.053   nan     nan    2.502    0.035
2879    16.919114    -39.487782    1746.18    1912.25    19.358    0.041    1.076    0.083   nan     nan    2.081    0.046
2880    16.923027    -39.300783    1366.34    366.801    19.359    0.026    2.864    0.06   nan     nan    5.217    0.026
2881    16.93335    -39.387114    364.091    1080.28    19.359    0.028    1.766    0.05   nan     nan    2.461    0.03
2882    16.925426    -39.351027    1133.41    782.04    19.36    0.018    1.714    0.045   nan     nan    2.837    0.021
2883    16.931522    -39.48465    541.565    1886.36    19.36    0.032    1.593    0.049   nan     nan    2.002    0.037
2884    16.931423    -39.512055    551.174    2112.85    19.36    0.037    2.658    0.07   nan     nan    3.111    0.038
2885    16.917972    -39.43566    1857.11    1481.49    19.361    0.014    1.402    0.036   nan     nan    2.008    0.02
2886    16.929292    -39.584571    758.063    2712.16    19.362    0.029    1.949    0.043   nan     nan    2.526    0.03
2887    16.92581    -39.320601    1096.1    530.59    19.362    0.039    1.582    0.067   nan     nan    2.063    0.04
2888    16.930003    -39.433485    689    1463.51    19.363    0.024    1.756    0.058   nan     nan    2.25    0.028
2889    16.921095    -39.38165    1553.84    1035.12    19.364    0.019    2.55    0.061   nan     nan    3.946    0.019
2890    16.930131    -39.499459    676.579    2008.75    19.365    0.043    1.395    0.061   nan     nan    1.965    0.051
2891    16.92008    -39.435205    1652.38    1477.73    19.366    0.019    1.379    0.048   nan     nan    1.926    0.028
2892    16.928448    -39.358952    840.002    847.538    19.367    0.025    1.561    0.071   nan     nan    2.929    0.026
2893    16.929625    -39.406756    725.694    1242.61    19.368    0.031    1.655    0.057   nan     nan    2.203    0.035
2894    16.928193    -39.28736    864.748    255.866    19.368    0.034    1.893    0.056   nan     nan    2.643    0.036
2895    16.924816    -39.374903    1192.65    979.364    19.369    0.022    1.487    0.063   nan     nan    2.132    0.029
2896    16.918812    -39.348037    1775.57    757.33    19.369    0.029    1.601    0.044   nan     nan    2.501    0.048
2897    16.920202    -39.457301    1640.63    1660.34    19.372    0.017    1.42    0.078   nan     nan    2.122    0.02
2898    16.921367    -39.400473    1527.5    1190.69    19.372    0.023    1.659    0.059   nan     nan    2.452    0.026
2899    16.933509    -39.451278    348.627    1610.56    19.373    0.03    1.69    0.045   nan     nan    2.191    0.032
2900    16.918763    -39.329409    1780.33    603.377    19.374    0.018    2.188    0.046   nan     nan    2.86    0.02
2901    16.931428    -39.35659    550.64    828.018    19.376    0.027    1.608    0.058   nan     nan    2.66    0.028
2902    16.923012    -39.58065    1367.8    2679.75    19.376    0.029    1.662    0.039   nan     nan    2.276    0.031
2903    16.93362    -39.435992    337.841    1484.23    19.376    0.028    1.787    0.051   nan     nan    2.357    0.031
2904    16.926278    -39.43849    1050.71    1504.88    19.376    0.032    1.559    0.066   nan     nan    2.048    0.036
2905    16.918504    -39.43065    1805.47    1440.08    19.378    0.016    2.253    0.041   nan     nan    3.202    0.017
2906    16.918683    -39.333755    1788.03    639.297    19.378    0.022    1.98    0.051   nan     nan    2.696    0.023
2907    16.917684    -39.42327    1885.05    1379.09    19.378    0.018    1.447    0.036   nan     nan    1.979    0.024
2908    16.923922    -39.518236    1279.41    2163.93    19.378    0.042    2.732    0.071   nan     nan    4.628    0.041
2909    16.920565    -39.31135    1605.37    454.129    19.379    0.018    2.37    0.044   nan     nan    3.096    0.021
2910    16.925528    -39.33641    1123.5    661.24    19.379    0.023    1.658    0.058   nan     nan    2.284    0.026
2911    16.926055    -39.303431    1072.36    388.683    19.379    0.028    1.537    0.056   nan     nan    2.214    0.032
2912    16.920973    -39.34059    1565.72    695.787    19.379    0.023    1.561    0.039   nan     nan    2.313    0.034
2913    16.926491    -39.518778    1030.03    2168.41    19.38    0.044    2.782    0.077   nan     nan    3.35    0.045
2914    16.925821    -39.29534    1095.08    321.817    19.381    0.031    1.642    0.059   nan     nan    2.162    0.032
2915    16.930116    -39.324387    678.06    561.88    19.381    0.023    1.702    0.064   nan     nan    2.236    0.035
2916    16.921846    -39.41432    1480.97    1305.12    19.382    0.024    1.504    0.053   nan     nan    2.14    0.028
2917    16.934702    -39.455117    232.816    1642.29    19.382    0.028    1.802    0.046   nan     nan    2.229    0.032
2918    16.934646    -39.603971    238.247    2872.49    19.382    0.03    1.783    0.068   nan     nan    1.991    0.033
2919    16.93211    -39.486371    484.46    1900.59    19.382    0.034    2.086    0.049   nan     nan    2.726    0.037
2920    16.932796    -39.56736    417.838    2569.92    19.384    0.026    2.34    0.043   nan     nan    2.98    0.027
2921    16.919195    -39.2942    1738.37    312.396    19.386    0.02    1.638    0.038   nan     nan    2.159    0.026
2922    16.932388    -39.469587    457.504    1761.88    19.387    0.028    2.18    0.047   nan     nan    2.708    0.03
2923    16.917645    -39.438107    1888.82    1501.71    19.388    0.013    2.237    0.044   nan     nan    3.085    0.015
2924    16.919699    -39.370155    1689.44    940.121    19.388    0.019    2.609    0.065   nan     nan    3.72    0.02
2925    16.922582    -39.524358    1409.49    2214.53    19.389    0.038    1.387    0.056   nan     nan    2.068    0.04
2926    16.928795    -39.507463    806.345    2074.9    19.389    0.047    1.723    0.081   nan     nan    2.287    0.087
2927    16.925178    -39.430195    1157.52    1436.32    19.39    0.018    1.307    0.046   nan     nan    2.095    0.026
2928    16.926466    -39.293818    1032.45    309.237    19.39    0.029    1.554    0.055   nan     nan    2.134    0.032
2929    16.922499    -39.344751    1417.59    730.172    19.391    0.019    2.194    0.057   nan     nan    2.819    0.021
2930    16.934226    -39.502256    278.986    2031.87    19.391    0.03    2.737    0.047   nan     nan    3.532    0.031
2931    16.921443    -39.554464    1520.13    2463.34    19.392    0.024    1.764    0.039   nan     nan    2.422    0.025
2932    16.931762    -39.42633    518.211    1404.38    19.392    0.028    1.736    0.056   nan     nan    2.36    0.031
2933    16.931316    -39.482219    561.562    1866.27    19.393    0.028    1.868    0.047   nan     nan    2.304    0.033
2934    16.928444    -39.287987    840.416    261.053    19.393    0.033    1.737    0.061   nan     nan    2.353    0.035
2935    16.921177    -39.298875    1545.92    351.03    19.396    0.021    1.848    0.047   nan     nan    2.451    0.023
2936    16.921869    -39.323547    1478.73    554.933    19.396    0.019    1.695    0.042   nan     nan    2.251    0.024
2937    16.929499    -39.338233    737.945    676.306    19.396    0.036    2.314    0.069   nan     nan    3.076    0.036
2938    16.925882    -39.420316    1089.08    1354.68    19.396    0.032    1.686    0.075   nan     nan    2.24    0.037
2939    16.928513    -39.528297    833.697    2247.08    19.396    0.038    2.536    0.064   nan     nan    3.318    0.038
2940    16.920439    -39.341934    1617.53    706.892    19.397    0.02    2.242    0.049   nan     nan    3.11    0.021
2941    16.927668    -39.603351    915.684    2867.36    19.397    0.027    2.601    0.062   nan     nan    3.268    0.027
2942    16.926102    -39.382616    1067.75    1043.11    19.397    0.022    1.867    0.067   nan     nan    2.574    0.027
2943    16.934873    -39.397078    216.179    1162.63    19.397    0.026    1.716    0.042   nan     nan    2.529    0.028
2944    16.931576    -39.500446    536.32    2016.91    19.399    0.025    1.672    0.041   nan     nan    2.117    0.03
2945    16.934952    -39.479542    208.558    1844.15    19.4    0.031    2.257    0.048   nan     nan    2.834    0.034
2946    16.931102    -39.500427    582.3    2016.75    19.4    0.039    1.61    0.05   nan     nan    2.043    0.042
2947    16.930272    -39.540658    662.919    2349.24    19.401    0.031    1.563    0.042   nan     nan    1.991    0.032
2948    16.92062    -39.509502    1599.99    2091.75    19.402    0.024    1.556    0.042   nan     nan    1.963    0.028
2949    16.927691    -39.525238    913.45    2221.8    19.403    0.039    1.813    0.058   nan     nan    2.334    0.043
2950    16.927821    -39.578592    900.845    2662.74    19.404    0.029    2.319    0.043   nan     nan    2.999    0.029
2951    16.929548    -39.575723    733.203    2639.03    19.404    0.029    1.785    0.046   nan     nan    3.078    0.029
2952    16.931597    -39.471165    534.23    1774.92    19.404    0.03    2.222    0.06   nan     nan    2.803    0.032
2953    16.924191    -39.342395    1253.26    710.7    19.405    0.022    2.277    0.054   nan     nan    3.333    0.023
2954    16.920713    -39.499017    1590.93    2005.1    19.405    0.019    1.386    0.038   nan     nan    2.024    0.027
2955    16.929811    -39.374272    707.656    974.147    19.407    0.023    1.455    0.046   nan     nan    2.249    0.039
2956    16.919147    -39.532827    1743.01    2284.52    19.408    0.023    1.829    0.041   nan     nan    2.569    0.026
2957    16.934204    -39.516304    281.127    2147.97    19.408    0.026    2.893    0.051   nan     nan    3.738    0.026
2958    16.932363    -39.342951    459.935    715.296    19.408    0.031    1.744    0.061   nan     nan    2.346    0.032
2959    16.931026    -39.482826    589.678    1871.29    19.408    0.03    1.404    0.043   nan     nan    1.81    0.037
2960    16.922131    -39.319933    1453.26    525.065    19.41    0.021    2.569    0.06   nan     nan    3.355    0.022
2961    16.933922    -39.348448    308.52    760.724    19.41    0.029    2.596    0.072   nan     nan    3.398    0.03
2962    16.933127    -39.497722    385.702    1994.4    19.41    0.034    1.71    0.044   nan     nan    2.192    0.039
2963    16.920116    -39.38355    1648.92    1050.83    19.412    0.018    1.634    0.047   nan     nan    2.37    0.022
2964    16.920706    -39.357849    1591.65    838.424    19.412    0.021    2.282    0.096   nan     nan    3.387    0.022
2965    16.933351    -39.498637    363.95    2001.96    19.412    0.022    1.536    0.035   nan     nan    2.088    0.026
2966    16.925504    -39.511237    1125.78    2106.09    19.412    0.046    1.492    0.074   nan     nan    1.741    0.054
2967    16.931204    -39.30706    572.438    418.674    19.413    0.031    1.69    0.077   nan     nan    2.38    0.037
2968    16.923861    -39.471994    1285.3    1781.77    19.413    0.049        nan      nan   nan     nan    3.353    0.048
2969    16.929187    -39.316699    768.276    498.341    19.414    0.023    2.332    0.06   nan     nan    2.969    0.024
2970    16.929266    -39.327316    760.538    586.084    19.414    0.03    1.617    0.065   nan     nan    2.216    0.031
2971    16.929246    -39.500596    762.565    2018.15    19.414    0.031    2.433    0.06   nan     nan    3.326    0.032
2972    16.930184    -39.499143    671.487    2006.14    19.414    0.04    1.513    0.056   nan     nan    1.956    0.046
2973    16.919868    -39.318247    1673.01    511.132    19.415    0.021    2.165    0.043   nan     nan    3.008    0.022
2974    16.93212    -39.580367    483.467    2677.41    19.415    0.034    2.651    0.06   nan     nan    3.505    0.034
2975    16.932363    -39.496243    459.894    1982.17    19.415    0.029    2.053    0.059   nan     nan    2.631    0.038
2976    16.924474    -39.499165    1225.86    2006.32    19.416    0.038    1.518    0.061   nan     nan    2.036    0.038
2977    16.929611    -39.479713    727.041    1845.56    19.416    0.041    2.051    0.078   nan     nan    2.421    0.043
2978    16.931775    -39.454387    516.944    1636.26    19.417    0.035    2.417    0.075   nan     nan    2.924    0.035
2979    16.928483    -39.459749    836.638    1680.57    19.417    0.037    1.744    0.073   nan     nan    2.274    0.052
2980    16.918566    -39.585928    1799.41    2723.37    19.418    0.02    1.421    0.038   nan     nan    2.083    0.029
2981    16.923666    -39.525499    1304.31    2223.96    19.418    0.038    2.668    0.062   nan     nan    3.616    0.037
2982    16.925101    -39.501319    1164.97    2024.12    19.418    0.034    1.713    0.052   nan     nan    2.574    0.045
2983    16.928284    -39.457415    855.917    1661.28    19.418    0.045    1.614    0.079   nan     nan    2.131    0.072
2984    16.923461    -39.413587    1324.19    1299.07    19.419    0.024    1.686    0.065   nan     nan    2.958    0.027
2985    16.928914    -39.36429    794.803    891.655    19.419    0.027    1.726    0.059   nan     nan    2.1    0.028
2986    16.921205    -39.501921    1543.17    2029.1    19.419    0.031    1.503    0.052   nan     nan    2.036    0.034
2987    16.918456    -39.331877    1810.1    623.774    19.42    0.018    2.034    0.037   nan     nan    2.714    0.023
2988    16.933595    -39.520476    340.325    2182.45    19.421    0.023    1.754    0.038   nan     nan    2.301    0.027
2989    16.919772    -39.544119    1682.34    2377.84    19.421    0.025    1.523    0.038   nan     nan    2.037    0.028
2990    16.933183    -39.368098    380.308    923.122    19.421    0.029    2.848    0.076   nan     nan    3.726    0.029
2991    16.922505    -39.419733    1417.02    1349.86    19.421    0.03    1.707    0.074   nan     nan    2.228    0.034
2992    16.931026    -39.358002    589.664    839.682    19.422    0.027    2.448    0.079   nan     nan    3.097    0.028
2993    16.931365    -39.451473    556.778    1612.17    19.423    0.031    1.504    0.049   nan     nan    1.953    0.035
2994    16.918962    -39.323279    1761    552.715    19.424    0.019    2.355    0.049   nan     nan    2.905    0.021
2995    16.929403    -39.392116    747.305    1121.62    19.426    0.026    1.526    0.054   nan     nan    1.991    0.031
2996    16.91755    -39.363811    1898.07    887.691    19.427    0.023    1.748    0.039   nan     nan    2.43    0.027
2997    16.931654    -39.333606    528.732    638.062    19.427    0.032    2.789    0.092   nan     nan    3.576    0.032
2998    16.919039    -39.496988    1753.48    1988.33    19.428    0.019    1.609    0.041   nan     nan    2.278    0.023
2999    16.93223    -39.3232    472.857    552.066    19.429    0.058    1.956    0.081   nan     nan    3.051    0.063
3000    16.917899    -39.504789    1864.19    2052.8    19.43    0.021    2.539    0.049   nan     nan    3.349    0.022
3001    16.927676    -39.369925    914.925    938.22    19.43    0.022    2.04    0.054   nan     nan    2.931    0.023
3002    16.919434    -39.466353    1715.18    1735.15    19.431    0.017    1.549    0.04   nan     nan    2.187    0.022
3003    16.926768    -39.573726    1003.07    2622.53    19.431    0.028    1.196    0.082   nan     nan    2.087    0.031
3004    16.919407    -39.37487    1717.81    979.088    19.432    0.024    1.511    0.053   nan     nan    2.08    0.026
3005    16.925078    -39.347826    1167.14    755.584    19.433    0.027    1.477    0.062   nan     nan    2.037    0.032
3006    16.930548    -39.313134    636.072    468.88    19.433    0.032    2.541    0.062   nan     nan    3.426    0.033
3007    16.929442    -39.381353    743.503    1032.67    19.434    0.031        nan      nan   nan     nan    3.148    0.032
3008    16.932302    -39.289286    465.873    271.784    19.435    0.033    2.354    0.067   nan     nan    3.175    0.034
3009    16.91803    -39.50324    1851.43    2040    19.436    0.017    1.612    0.033   nan     nan    2.312    0.021
3010    16.921091    -39.317933    1554.3    508.535    19.436    0.017    1.479    0.042   nan     nan    2.019    0.021
3011    16.921915    -39.550429    1474.28    2429.99    19.436    0.028    1.546    0.038   nan     nan    2.039    0.031
3012    16.929004    -39.288745    786.041    267.313    19.436    0.027    1.733    0.059   nan     nan    2.237    0.032
3013    16.930654    -39.500225    625.831    2015.08    19.436    0.035    2.177    0.054   nan     nan    2.723    0.037
3014    16.933553    -39.427427    344.337    1413.45    19.437    0.022    1.771    0.039   nan     nan    2.319    0.024
3015    16.923366    -39.52318    1333.42    2204.79    19.437    0.032    1.463    0.045   nan     nan    2.003    0.034
3016    16.920379    -39.369423    1623.37    934.074    19.438    0.021    1.542    0.052   nan     nan    2.079    0.024
3017    16.933715    -39.484594    328.65    1885.9    19.438    0.032    1.51    0.044   nan     nan    1.956    0.04
3018    16.934107    -39.505973    290.536    2062.59    19.439    0.023    1.897    0.029   nan     nan    2.248    0.026
3019    16.924049    -39.312484    1267.07    463.5    19.439    0.026    1.382    0.053   nan     nan    6.312    0.026
3020    16.92867    -39.294306    818.454    313.272    19.44    0.036    2.267    0.073   nan     nan    2.937    0.037
3021    16.921636    -39.346206    1501.39    742.197    19.442    0.022    2.348    0.06   nan     nan    3.233    0.023
3022    16.926342    -39.360233    1044.51    858.123    19.443    0.027    1.538    0.06   nan     nan    2.139    0.031
3023    16.92043    -39.361615    1618.47    869.548    19.444    0.014    2.074    0.048   nan     nan    2.815    0.017
3024    16.932768    -39.435901    420.625    1483.48    19.444    0.033    1.724    0.053     nan      nan    2.467    0.042
3025    16.934123    -39.512432    289.017    2115.97    19.445    0.024    1.689    0.038   nan     nan    1.951    0.031
3026    16.931453    -39.586287    548.208    2726.34    19.447    0.029    1.861    0.051   nan     nan    2.572    0.03
3027    16.931047    -39.458607    587.675    1671.13    19.447    0.031    1.631    0.052   nan     nan    2.196    0.034
3028    16.923416    -39.419915    1328.57    1351.36    19.451    0.024    1.695    0.046   nan     nan    2.44    0.028
3029    16.933352    -39.512255    363.915    2114.5    19.451    0.026    1.622    0.033   nan     nan    2.067    0.03
3030    16.925136    -39.530596    1161.56    2266.08    19.452    0.029    2.598    0.073   nan     nan    3.725    0.029
3031    16.923979    -39.336445    1273.85    661.53    19.452    0.028    1.6    0.06   nan     nan    2.218    0.031
3032    16.931831    -39.366037    511.505    906.095    19.452    0.031    2.713    0.084   nan     nan    3.753    0.031
3033    16.922248    -39.553974    1441.96    2459.29    19.452    0.03    1.452    0.043   nan     nan    1.915    0.033
3034    16.934649    -39.582363    238.005    2693.91    19.453    0.025    2.613    0.063   nan     nan    3.605    0.027
3035    16.933023    -39.473424    395.816    1793.59    19.454    0.02    1.943    0.035   nan     nan    2.663    0.032
3036    16.92673    -39.463873    1006.76    1714.65    19.455    0.043    1.628    0.08   nan     nan    2.138    0.045
3037    16.921981    -39.578218    1467.87    2659.65    19.456    0.027    1.627    0.038   nan     nan    2.218    0.03
3038    16.923011    -39.522543    1367.83    2199.53    19.456    0.037    1.458    0.052   nan     nan    2.047    0.039
3039    16.933731    -39.511236    327.122    2106.08    19.457    0.024    1.7    0.035   nan     nan    1.97    0.03
3040    16.92917    -39.354848    769.913    813.62    19.458    0.028    2.479    0.067   nan     nan    3.549    0.029
3041    16.933163    -39.570216    382.207    2593.52    19.458    0.028    1.853    0.043   nan     nan    2.481    0.032
3042    16.932206    -39.345958    475.18    740.152    19.458    0.029    1.486    0.068   nan     nan    2.002    0.032
3043    16.932775    -39.504121    419.896    2047.28    19.459    0.025    1.657    0.035   nan     nan    2.253    0.028
3044    16.920916    -39.373515    1571.28    967.89    19.46    0.022    1.916    0.045   nan     nan    2.669    0.025
3045    16.933446    -39.39845    354.755    1173.97    19.461    0.016    1.921    0.037   nan     nan    2.793    0.022
3046    16.924053    -39.45779    1266.68    1664.38    19.461    0.039    2.165    0.094   nan     nan    2.641    0.039
3047    16.921086    -39.299403    1554.79    355.397    19.462    0.024    1.782    0.042   nan     nan    2.351    0.026
3048    16.929115    -39.479299    775.214    1842.14    19.463    0.036    1.611    0.063   nan     nan    2.018    0.043
3049    16.921451    -39.399251    1519.36    1180.59    19.464    0.022    2.25    0.059   nan     nan    3.089    0.024
3050    16.924511    -39.367838    1222.2    920.978    19.465    0.019    1.664    0.054   nan     nan    2.717    0.025
3051    16.922446    -39.331398    1422.72    619.815    19.465    0.025    2.293    0.062   nan     nan    3.077    0.026
3052    16.920366    -39.44029    1624.68    1519.75    19.465    0.021    1.479    0.055   nan     nan    1.973    0.027
3053    16.931129    -39.320982    579.662    533.735    19.465    0.031    2.367    0.066   nan     nan    3.153    0.032
3054    16.921887    -39.471962    1477.01    1781.5    19.466    0.033    1.725    0.075   nan     nan    2.306    0.037
3055    16.927326    -39.328005    948.959    591.776    19.467    0.024    1.561    0.054   nan     nan    2.135    0.028
3056    16.918152    -39.386704    1839.6    1076.89    19.468    0.021    2.415    0.055   nan     nan    3.381    0.022
3057    16.92171    -39.28938    1494.15    272.563    19.469    0.023    2.536    0.049   nan     nan    3.468    0.023
3058    16.925427    -39.330456    1133.34    612.033    19.469    0.021    2.086    0.05   nan     nan    2.956    0.023
3059    16.929158    -39.473099    771.098    1790.9    19.469    0.044    2.201    0.079   nan     nan    2.563    0.046
3060    16.924021    -39.308321    1269.76    429.097    19.472    0.021    1.514    0.046   nan     nan    2.089    0.027
3061    16.929977    -39.602927    691.567    2863.86    19.473    0.028    1.647    0.043   nan     nan    2.002    0.029
3062    16.922674    -39.410359    1400.56    1272.39    19.473    0.025    1.514    0.066   nan     nan    2.064    0.032
3063    16.922949    -39.467447    1373.87    1744.19    19.473    0.033    1.503    0.062   nan     nan    2.098    0.036
3064    16.925411    -39.303924    1134.84    392.761    19.474    0.027    1.496    0.056   nan     nan    2.195    0.031
3065    16.93266    -39.549041    431.044    2418.52    19.475    0.026    1.685    0.043   nan     nan    2.208    0.029
3066    16.918808    -39.32321    1775.95    552.151    19.476    0.016    2.434    0.058   nan     nan    3.084    0.018
3067    16.918846    -39.305079    1772.26    402.306    19.478    0.016    1.819    0.041   nan     nan    2.419    0.019
3068    16.926779    -39.353091    1002.07    799.102    19.478    0.026    1.49    0.056   nan     nan    2.245    0.029
3069    16.9234    -39.452966    1330.1    1624.51    19.48    0.024    1.294    0.049   nan     nan    2.154    0.033
3070    16.933999    -39.486552    301.076    1902.08    19.481    0.021    1.572    0.031   nan     nan    2.085    0.027
3071    16.933995    -39.582925    301.416    2698.55    19.481    0.028    1.647    0.055   nan     nan    1.993    0.03
3072    16.928903    -39.462052    795.834    1699.6    19.481    0.028    1.624    0.059   nan     nan    2.097    0.034
3073    16.920618    -39.512436    1600.2    2116    19.482    0.025    1.515    0.05     nan      nan    2.032    0.028
3074    16.917996    -39.445654    1854.78    1564.08    19.483    0.014    1.699    0.037   nan     nan    2.446    0.017
3075    16.929274    -39.330132    759.825    609.354    19.483    0.03    2.676    0.07   nan     nan    3.517    0.031
3076    16.919463    -39.470693    1712.37    1771.02    19.484    0.018    1.647    0.035   nan     nan    2.425    0.028
3077    16.923058    -39.293533    1363.3    306.888    19.484    0.029    2.329    0.062   nan     nan    2.982    0.03
3078    16.924015    -39.529792    1270.36    2259.44    19.485    0.031    1.939    0.057   nan     nan    2.566    0.032
3079    16.918615    -39.331143    1794.62    617.714    19.486    0.02    1.796    0.05   nan     nan    2.403    0.024
3080    16.929268    -39.319527    760.408    521.71    19.486    0.027    1.55    0.067   nan     nan    2.23    0.031
3081    16.934977    -39.459194    206.139    1675.98    19.486    0.029    1.82    0.041   nan     nan    2.355    0.033
3082    16.92844    -39.472665    840.747    1787.31    19.487    0.054        nan      nan   nan     nan    2.498    0.056
3083    16.9193    -39.49829    1728.15    1999.09    19.488    0.022    1.562    0.04     nan      nan    2.21    0.023
3084    16.920556    -39.425473    1606.19    1397.3    19.488    0.02    1.59    0.056   nan     nan    2.273    0.024
3085    16.92082    -39.577215    1580.61    2651.36    19.488    0.023    1.672    0.036   nan     nan    2.342    0.031
3086    16.923153    -39.430223    1354.11    1436.55    19.49    0.039    1.405    0.066   nan     nan    1.997    0.043
3087    16.93512    -39.460112    192.252    1683.57    19.491    0.072    1.783    0.1   nan     nan    1.843    0.079
3088    16.927677    -39.586031    914.85    2724.22    19.493    0.032    1.969    0.044   nan     nan    2.396    0.035
3089    16.919295    -39.481064    1728.67    1856.73    19.495    0.021    2.249    0.06   nan     nan    3.101    0.022
3090    16.932943    -39.355625    403.567    820.044    19.495    0.037    2.462    0.076   nan     nan    3.304    0.037
3091    16.934454    -39.44598    256.882    1566.78    19.497    0.023    2.057    0.037   nan     nan    2.558    0.026
3092    16.93122    -39.386856    570.895    1078.15    19.497    0.026    2.136    0.064   nan     nan    2.825    0.026
3093    16.920153    -39.297876    1645.38    342.778    19.498    0.019    1.97    0.037   nan     nan    2.717    0.022
3094    16.921243    -39.356878    1539.47    830.4    19.498    0.016    1.53    0.048   nan     nan    2.193    0.022
3095    16.9259    -39.434479    1087.35    1471.73    19.498    0.032    1.527    0.075   nan     nan    1.995    0.036
3096    16.924783    -39.503474    1195.82    2041.93    19.499    0.027    1.011    0.074   nan     nan    2.05    0.038
3097    16.925577    -39.317507    1118.71    505.018    19.5    0.022    1.504    0.05   nan     nan    2.053    0.025
3098    16.923981    -39.52695    1273.66    2235.95    19.5    0.039    1.761    0.058   nan     nan    2.385    0.041
3099    16.922832    -39.31907    1385.27    517.935    19.501    0.039    1.691    0.053   nan     nan    1.977    0.041
3100    16.931244    -39.327842    568.536    590.43    19.501    0.04    1.851    0.064   nan     nan    2.126    0.044
3101    16.926344    -39.351801    1044.32    788.441    19.502    0.026    1.578    0.056   nan     nan    2.307    0.029
3102    16.922817    -39.304087    1386.74    394.104    19.505    0.025    1.548    0.048   nan     nan    2.04    0.03
3103    16.926596    -39.330454    1019.78    612.016    19.506    0.022    1.479    0.06   nan     nan    2.121    0.027
3104    16.925581    -39.545666    1118.31    2390.63    19.506    0.034    1.505    0.051   nan     nan    1.935    0.036
3105    16.919674    -39.456876    1691.85    1656.83    19.507    0.017    1.587    0.038     nan      nan    2.255    0.021
3106    16.92643    -39.338797    1035.94    680.963    19.507    0.026    1.767    0.065   nan     nan    2.405    0.029
3107    16.925925    -39.417755    1084.92    1333.51    19.507    0.024    1.661    0.069   nan     nan    2.167    0.029
3108    16.928863    -39.317148    799.722    502.048    19.508    0.03    1.588    0.064   nan     nan    2.138    0.055
