ID        alpha     delta          x         y         v         ev        bv        ebv       ub        eub       vi        evi
512       250.146713-43.368504   613.193  1073.000    16.622     0.005     0.965     0.008     INDEF     INDEF     1.310     0.009
513       249.995978-43.333693  1605.070   760.962    16.633     0.003     1.015     0.005     INDEF     INDEF     1.406     0.004
514       250.198765-43.401913   270.677  1372.470    16.635     0.005     1.273     0.008     INDEF     INDEF     1.671     0.007
515       250.035868-43.353453  1342.580   938.086    16.641     0.003     1.017     0.005     INDEF     INDEF     1.407     0.004
516       250.067951-43.307015  1131.470   521.824    16.644     0.003     1.079     0.006     INDEF     INDEF     1.487     0.004
517       250.128098-43.303247   735.683   488.048    16.647     0.008     1.178     0.014     INDEF     INDEF     1.592     0.014
518       250.109125-43.318066   860.530   620.882    16.648     0.003     1.394     0.008     0.028     0.014     1.863     0.004
519       250.074520-43.381243  1088.240  1187.190    16.651     0.004     1.098     0.006     INDEF     INDEF     1.448     0.005
520       250.020632-43.335795  1442.840   779.804    16.662     0.003     1.102     0.007     INDEF     INDEF     1.410     0.004
521       250.199686-43.349982   264.617   906.975    16.674     0.002     1.047     0.005     INDEF     INDEF     1.432     0.004
522       250.217196-43.402628   149.395  1378.880    16.675     0.004     1.993     0.012     INDEF     INDEF     2.437     0.004
523       250.120949-43.407688   782.724  1424.240    16.682     0.003     1.140     0.006     INDEF     INDEF     1.502     0.004
524       250.015755-43.448741  1474.930  1792.230    16.696     0.002     1.513     0.009     INDEF     INDEF     2.051     0.003
525       250.114124-43.390888   827.636  1273.650    16.700     0.005     1.199     0.008     INDEF     INDEF     1.616     0.007
526       250.121626-43.290923   778.275   377.586    16.705     0.003     0.934     0.006     INDEF     INDEF     1.341     0.004
527       250.146903-43.358779   611.942   985.829    16.705     0.003     0.973     0.006     INDEF     INDEF     1.325     0.004
528       250.228945-43.454169    72.089  1840.880    16.708     0.007     1.123     0.008     INDEF     INDEF     1.523     0.008
529       249.935384-43.414260  2003.790  1483.150    16.715     0.004     1.081     0.007     INDEF     INDEF     1.570     0.005
530       249.975384-43.349916  1740.580   906.382    16.718     0.004     1.011     0.006     INDEF     INDEF     1.413     0.004
531       250.155384-43.290498   556.138   373.775    16.720     0.003     0.930     0.006     INDEF     INDEF     1.330     0.004
532       249.940977-43.347365  1966.990   883.518    16.726     0.018     0.973     0.023     INDEF     INDEF     1.546     0.018
533       250.186459-43.340980   351.652   826.279    16.730     0.003     0.963     0.006     INDEF     INDEF     1.327     0.004
534       249.978896-43.436214  1717.470  1679.940    16.738     0.003     1.108     0.007     INDEF     INDEF     1.623     0.004
535       249.996488-43.287199  1601.710   344.199    16.746     0.005     1.029     0.008     INDEF     INDEF     1.451     0.005
536       250.057214-43.440013  1202.120  1713.990    16.749     0.004     1.124     0.006     INDEF     INDEF     1.328     0.005
537       250.116657-43.453183   810.971  1832.050    16.758     0.003     1.051     0.006     INDEF     INDEF     1.382     0.004
538       250.064174-43.249319  1156.320     4.650    16.766     0.004     1.203     0.020     INDEF     INDEF     1.447     0.006
539       249.994134-43.328749  1617.200   716.643    16.770     0.004     1.132     0.008     INDEF     INDEF     1.553     0.006
540       249.956531-43.288908  1864.640   359.520    16.779     0.004     1.915     0.016     INDEF     INDEF     2.435     0.005
541       250.028587-43.250330  1390.490    13.716    16.786     0.003     0.989     0.017     INDEF     INDEF     1.400     0.004
542       250.140075-43.415962   656.875  1498.400    16.789     0.003     1.004     0.005     INDEF     INDEF     1.333     0.004
543       250.014079-43.299509  1485.960   454.542    16.792     0.005     1.263     0.009    -0.004     0.013     1.462     0.005
544       250.147174-43.289085   610.162   361.109    16.794     0.021     0.659     0.025     INDEF     INDEF     1.555     0.021
545       249.959575-43.414808  1844.610  1488.060    16.805     0.003     1.089     0.008     INDEF     INDEF     1.551     0.004
546       250.061370-43.333563  1174.770   759.794    16.808     0.003     1.040     0.006     INDEF     INDEF     1.431     0.004
547       250.212421-43.288350   180.817   354.518    16.814     0.005     0.927     0.007     INDEF     INDEF     1.376     0.006
548       250.123143-43.439324   768.291  1707.820    16.821     0.005     1.378     0.009     INDEF     INDEF     1.894     0.012
549       250.200214-43.465520   261.145  1942.630    16.823     0.007     1.042     0.008     INDEF     INDEF     1.288     0.007
550       250.027381-43.380146  1398.430  1177.360    16.832     0.003     1.043     0.007     INDEF     INDEF     1.429     0.004
551       250.067821-43.337674  1132.320   796.649    16.833     0.003     1.226     0.007     INDEF     INDEF     1.642     0.004
552       250.040641-43.430695  1311.170  1630.470    16.834     0.003     1.194     0.007     INDEF     INDEF     1.605     0.004
553       250.074958-43.455324  1085.360  1851.240    16.843     0.003     1.104     0.008     INDEF     INDEF     1.518     0.004
554       250.090038-43.440472   986.130  1718.110    16.845     0.003     1.046     0.006     INDEF     INDEF     1.434     0.004
555       250.060718-43.404496  1179.060  1395.630    16.856     0.003     1.154     0.008     INDEF     INDEF     1.504     0.004
556       250.011538-43.442931  1502.680  1740.150    16.856     0.002     1.167     0.007     INDEF     INDEF     1.394     0.005
557       250.100019-43.377367   920.451  1152.450    16.861     0.005     1.110     0.008     INDEF     INDEF     1.415     0.005
558       250.156622-43.407429   547.993  1421.920    16.862     0.003     1.334     0.010     INDEF     INDEF     1.720     0.004
559       250.191004-43.346191   321.746   872.996    16.870     0.003     1.057     0.006     INDEF     INDEF     1.359     0.004
560       250.114783-43.461490   823.303  1906.510    16.872     0.003     1.781     0.013     INDEF     INDEF     2.154     0.004
561       249.958724-43.395838  1850.210  1318.020    16.876     0.003     1.083     0.007     INDEF     INDEF     1.544     0.004
562       250.052779-43.256878  1231.300    72.412    16.876     0.004     1.031     0.007     INDEF     INDEF     1.379     0.004
563       250.040386-43.255190  1312.850    57.282    16.879     0.004     0.977     0.007     INDEF     INDEF     1.397     0.004
564       250.237387-43.283264    16.536   308.924    16.879     0.008     1.068     0.011     INDEF     INDEF     1.546     0.012
565       249.961859-43.344893  1829.580   861.353    16.887     0.004     1.172     0.007     INDEF     INDEF     1.536     0.005
566       249.973986-43.319360  1749.780   632.489    16.888     0.004     1.138     0.008     INDEF     INDEF     1.587     0.005
567       250.002233-43.367828  1563.910  1066.940    16.895     0.003     1.091     0.007     INDEF     INDEF     1.480     0.004
568       250.103019-43.295081   900.712   414.857    16.901     0.003     1.091     0.008     INDEF     INDEF     1.474     0.004
569       250.046898-43.257583  1270.000    78.731    16.902     0.003     1.057     0.008     INDEF     INDEF     1.437     0.004
570       250.136975-43.324809   677.272   681.330    16.909     0.005     1.012     0.009     INDEF     INDEF     1.347     0.007
571       250.096971-43.342152   940.509   836.785    16.925     0.004     0.985     0.007     INDEF     INDEF     1.358     0.004
572       250.044698-43.354589  1284.480   948.269    16.934     0.004     1.187     0.008     INDEF     INDEF     1.559     0.004
573       250.181380-43.269001   385.079   181.077    16.935     0.005     1.052     0.009     INDEF     INDEF     1.482     0.006
574       250.035415-43.373208  1345.560  1115.170    16.935     0.022     1.076     0.023     INDEF     INDEF     1.461     0.032
575       250.001372-43.389076  1569.570  1257.400    16.940     0.003     1.105     0.008     INDEF     INDEF     1.402     0.004
576       250.123027-43.386198   769.055  1231.610    16.941     0.003     0.954     0.012     INDEF     INDEF     1.362     0.004
577       250.229112-43.268495    70.986   176.546    16.942     0.010     1.011     0.012     INDEF     INDEF     1.436     0.013
578       250.063955-43.410097  1157.760  1445.830    16.945     0.003     1.080     0.007     INDEF     INDEF     1.498     0.004
579       250.122857-43.408622   770.173  1432.610    16.947     0.003     1.055     0.007     INDEF     INDEF     1.370     0.004
580       250.227053-43.271189    84.535   200.693    16.950     0.007     1.169     0.011     INDEF     INDEF     1.699     0.009
581       250.109905-43.427526   855.402  1602.060    16.961     0.003     1.188     0.009     INDEF     INDEF     1.512     0.004
582       250.121611-43.367200   778.369  1061.310    16.966     0.004     1.052     0.008     INDEF     INDEF     1.404     0.006
583       250.045169-43.336217  1281.380   783.589    16.969     0.004     1.119     0.007     INDEF     INDEF     1.535     0.005
584       250.155250-43.302612   557.016   482.355    16.970     0.003     0.981     0.009     INDEF     INDEF     1.347     0.007
585       250.066204-43.426890  1142.960  1596.360    16.973     0.004     1.053     0.008     INDEF     INDEF     1.468     0.005
586       250.226493-43.352591    88.221   930.358    16.980     0.003     1.164     0.007     INDEF     INDEF     1.479     0.004
587       250.161956-43.416507   512.892  1503.290    16.982     0.003     1.228     0.010     INDEF     INDEF     1.591     0.004
588       250.137431-43.414878   674.274  1488.690    16.987     0.003     1.077     0.009     INDEF     INDEF     1.476     0.004
589       250.126659-43.416837   745.153  1506.250    16.993     0.004     1.026     0.007     INDEF     INDEF     1.390     0.005
590       250.056452-43.348310  1207.130   891.984    16.997     0.003     1.076     0.008     INDEF     INDEF     1.464     0.004
591       250.134967-43.350814   690.486   914.431    16.997     0.010     1.109     0.015     INDEF     INDEF     1.425     0.015
592       250.049061-43.335397  1255.770   776.239    17.006     0.004     1.154     0.008     INDEF     INDEF     1.537     0.004
593       249.965041-43.342499  1808.640   839.899    17.006     0.004     1.153     0.008     INDEF     INDEF     1.552     0.005
594       250.152102-43.355455   577.731   956.032    17.008     0.004     1.000     0.008     INDEF     INDEF     1.340     0.004
595       249.955792-43.471058  1869.500  1992.270    17.009     0.007     1.118     0.012     INDEF     INDEF     1.651     0.008
596       249.984068-43.456615  1683.440  1862.810    17.029     0.004     1.661     0.013     INDEF     INDEF     2.191     0.005
597       250.025758-43.327245  1409.110   703.162    17.037     0.004     1.155     0.008     INDEF     INDEF     1.562     0.005
598       250.049439-43.390232  1253.280  1267.770    17.043     0.003     1.102     0.009     INDEF     INDEF     1.479     0.004
599       250.174921-43.336956   427.578   790.212    17.046     0.003     1.208     0.008     INDEF     INDEF     1.473     0.004
600       250.075763-43.292134  1080.060   388.438    17.054     0.004     1.083     0.010     INDEF     INDEF     1.443     0.005
601       250.070096-43.404465  1117.350  1395.350    17.056     0.004     1.293     0.009     INDEF     INDEF     1.686     0.004
602       249.954949-43.275494  1875.050   239.275    17.056     0.004     1.130     0.009     INDEF     INDEF     1.423     0.005
603       250.115022-43.470118   821.725  1983.850    17.061     0.003     1.090     0.010     INDEF     INDEF     1.471     0.004
604       250.022214-43.328514  1432.430   714.538    17.070     0.003     1.368     0.012     INDEF     INDEF     1.787     0.004
605       250.100749-43.323872   915.649   672.928    17.085     0.004     1.166     0.008     INDEF     INDEF     1.530     0.005
606       249.998436-43.422221  1588.890  1554.510    17.090     0.003     1.060     0.008     INDEF     INDEF     1.505     0.004
607       250.043596-43.421073  1291.730  1544.220    17.093     0.004     1.091     0.007     INDEF     INDEF     1.501     0.005
608       250.151354-43.377700   582.655  1155.430    17.093     0.008     1.035     0.011     INDEF     INDEF     1.402     0.013
609       250.205473-43.277441   226.539   256.733    17.094     0.006     1.214     0.011     INDEF     INDEF     1.718     0.007
610       250.041725-43.378596  1304.040  1163.460    17.096     0.003     1.062     0.010     INDEF     INDEF     1.450     0.004
611       249.996833-43.398627  1599.440  1343.020    17.098     0.003     1.187     0.009     INDEF     INDEF     1.588     0.004
612       250.178398-43.299932   404.697   458.335    17.103     0.003     0.979     0.008     INDEF     INDEF     1.376     0.004
613       250.047450-43.395424  1266.370  1314.310    17.105     0.005     1.432     0.012     INDEF     INDEF     1.902     0.009
614       249.974611-43.263274  1745.670   129.743    17.106     0.004     1.095     0.011     INDEF     INDEF     1.504     0.007
615       250.171179-43.382431   452.203  1197.840    17.113     0.013     1.391     0.020     INDEF     INDEF     1.682     0.060
616       250.123443-43.337481   766.318   794.921    17.114     0.004     1.046     0.008     INDEF     INDEF     1.384     0.004
617       250.063244-43.307650  1162.440   527.522    17.118     0.005     1.147     0.010     INDEF     INDEF     1.511     0.005
618       250.043325-43.412042  1293.510  1463.270    17.120     0.004     1.337     0.009     INDEF     INDEF     1.629     0.005
619       250.182572-43.344577   377.235   858.526    17.129     0.005     1.184     0.009     INDEF     INDEF     1.522     0.005
620       250.095670-43.351812   949.069   923.374    17.130     0.005     1.030     0.009     INDEF     INDEF     1.360     0.005
621       250.121495-43.433007   779.137  1651.190    17.141     0.003     1.273     0.011     INDEF     INDEF     1.552     0.004
622       250.210723-43.395045   191.995  1310.910    17.144     0.003     1.161     0.010     INDEF     INDEF     1.517     0.004
623       249.972456-43.288409  1759.850   355.049    17.152     0.004     1.102     0.011     INDEF     INDEF     1.425     0.005
624       250.013580-43.353497  1489.240   938.485    17.154     0.007     1.152     0.010     INDEF     INDEF     1.533     0.022
625       250.027861-43.419829  1395.270  1533.070    17.162     0.003     1.346     0.013     INDEF     INDEF     1.789     0.004
626       249.956104-43.268899  1867.450   180.159    17.166     0.004     1.237     0.012     INDEF     INDEF     1.569     0.006
627       250.036835-43.350075  1336.220   907.804    17.167     0.003     1.102     0.010     INDEF     INDEF     1.519     0.004
628       250.053211-43.394291  1228.460  1304.150    17.170     0.007     1.227     0.012     INDEF     INDEF     1.572     0.007
629       249.955119-43.298484  1873.930   445.354    17.176     0.004     1.072     0.009     INDEF     INDEF     1.490     0.005
630       250.104312-43.275731   892.205   241.405    17.179     0.004     1.121     0.011     INDEF     INDEF     1.644     0.004
631       250.055875-43.254113  1210.930    47.625    17.184     0.005     1.011     0.010     INDEF     INDEF     1.467     0.006
632       250.180321-43.331257   392.047   739.128    17.184     0.004     1.091     0.010     INDEF     INDEF     1.498     0.008
633       250.197382-43.376863   279.776  1147.930    17.187     0.003     1.433     0.013     INDEF     INDEF     1.883     0.004
634       249.983797-43.359861  1685.220   995.528    17.191     0.004     1.232     0.012     INDEF     INDEF     1.512     0.004
635       250.043705-43.313217  1291.010   577.423    17.192     0.004     0.977     0.045     INDEF     INDEF     1.549     0.005
636       250.008938-43.271540  1519.790   203.839    17.194     0.003     1.366     0.012     INDEF     INDEF     1.683     0.004
637       250.044675-43.375556  1284.630  1136.210    17.204     0.004     1.181     0.009     INDEF     INDEF     1.548     0.005
638       250.184190-43.396908   366.583  1327.610    17.207     0.007     1.382     0.012     INDEF     INDEF     1.859     0.013
639       250.206761-43.294334   218.061   408.153    17.208     0.003     1.019     0.010     INDEF     INDEF     1.420     0.004
640       250.083967-43.420027  1026.080  1534.840    17.218     0.009     1.120     0.011     INDEF     INDEF     1.420     0.009
641       250.212046-43.352890   183.284   933.040    17.221     0.004     1.192     0.011     INDEF     INDEF     1.570     0.004
642       250.051323-43.434024  1240.880  1660.310    17.224     0.004     1.192     0.012     INDEF     INDEF     1.542     0.005
643       250.146815-43.300488   612.524   463.323    17.225     0.004     1.135     0.012     INDEF     INDEF     1.584     0.004
644       250.153674-43.292660   567.386   393.152    17.231     0.003     1.025     0.009     INDEF     INDEF     1.379     0.004
645       250.005081-43.434246  1545.170  1662.300    17.233     0.004     1.322     0.012     INDEF     INDEF     1.573     0.005
646       250.149506-43.406444   594.818  1413.090    17.235     0.005     1.201     0.011     INDEF     INDEF     1.470     0.006
647       250.097765-43.316056   935.282   602.869    17.238     0.004     1.096     0.011     INDEF     INDEF     1.474     0.005
648       250.222769-43.404278   112.728  1393.670    17.241     0.004     1.259     0.011     INDEF     INDEF     1.664     0.004
649       249.978645-43.334386  1719.120   767.174    17.249     0.004     1.087     0.009     INDEF     INDEF     1.531     0.005
650       250.230835-43.288846    59.652   358.961    17.254     0.005     1.258     0.011     INDEF     INDEF     1.748     0.006
651       249.950183-43.458442  1906.410  1879.190    17.256     0.008     1.215     0.013     INDEF     INDEF     1.727     0.009
652       249.951344-43.444082  1898.770  1750.470    17.262     0.006     1.109     0.011     INDEF     INDEF     1.626     0.007
653       250.010317-43.352980  1510.710   933.849    17.268     0.004     1.065     0.009     INDEF     INDEF     1.449     0.005
654       250.190925-43.318216   322.267   622.234    17.269     0.003     1.281     0.012     INDEF     INDEF     1.451     0.004
655       250.209639-43.384794   199.122  1219.020    17.270     0.004     1.332     0.012     INDEF     INDEF     1.650     0.004
656       250.076327-43.433681  1076.350  1657.230    17.271     0.007     1.156     0.010     INDEF     INDEF     1.561     0.011
657       250.232117-43.409569    51.213  1441.100    17.272     0.005     1.336     0.013     INDEF     INDEF     1.749     0.006
658       249.962345-43.368165  1826.380  1069.960    17.273     0.004     1.362     0.012     INDEF     INDEF     1.751     0.005
659       250.175743-43.286770   422.166   340.355    17.273     0.003     1.065     0.011     INDEF     INDEF     1.491     0.004
660       250.136638-43.463506   679.492  1924.580    17.275     0.003     1.248     0.011     INDEF     INDEF     1.662     0.006
661       250.075426-43.289918  1082.280   368.571    17.275     0.004     1.075     0.011     INDEF     INDEF     1.503     0.005
662       250.015533-43.419149  1476.390  1526.970    17.286     0.004     1.256     0.012     INDEF     INDEF     1.540     0.005
663       250.073669-43.330606  1093.840   733.292    17.286     0.004     1.056     0.009     INDEF     INDEF     1.428     0.005
664       250.127019-43.434614   742.785  1665.600    17.294     0.005     1.020     0.009     INDEF     INDEF     1.513     0.007
665       250.023518-43.320719  1423.850   644.671    17.297     0.005     1.112     0.011     INDEF     INDEF     1.502     0.006
666       250.192838-43.260183   309.682   102.036    17.301     0.009     1.294     0.016     INDEF     INDEF     1.613     0.010
667       250.226807-43.401137    86.158  1365.520    17.309     0.005     1.378     0.012     INDEF     INDEF     1.780     0.006
668       249.973060-43.353097  1755.870   934.898    17.314     0.004     1.207     0.011     INDEF     INDEF     1.635     0.006
669       250.036406-43.440610  1339.040  1719.340    17.315     0.004     1.655     0.016     INDEF     INDEF     2.192     0.005
670       250.125985-43.344784   749.590   860.384    17.319     0.005     1.270     0.013     INDEF     INDEF     1.715     0.005
671       250.151277-43.410282   583.161  1447.490    17.319     0.006     1.147     0.011     INDEF     INDEF     1.567     0.016
672       250.207715-43.328221   211.786   711.909    17.322     0.004     1.375     0.013     INDEF     INDEF     1.790     0.005
673       250.198759-43.435873   270.715  1676.880    17.330     0.005     1.468     0.017     INDEF     INDEF     1.859     0.006
674       250.032724-43.396531  1363.270  1324.230    17.332     0.003     1.144     0.012     INDEF     INDEF     1.568     0.004
675       250.096908-43.412515   940.920  1467.510    17.338     0.006     1.224     0.011     0.052     0.019     1.542     0.008
676       250.184636-43.268871   363.653   179.911    17.343     0.006     1.347     0.016     INDEF     INDEF     1.863     0.006
677       250.071583-43.451892  1107.570  1820.470    17.347     0.004     1.227     0.012     INDEF     INDEF     1.674     0.005
678       250.107610-43.283629   870.501   312.201    17.348     0.004     1.063     0.012     INDEF     INDEF     1.508     0.005
679       249.974843-43.388582  1744.140  1252.980    17.356     0.004     1.128     0.012     INDEF     INDEF     1.536     0.005
680       250.030232-43.319623  1379.670   634.839    17.357     0.005     1.158     0.011     INDEF     INDEF     1.533     0.006
681       250.164884-43.385472   493.626  1225.100    17.357     0.004     1.208     0.011     INDEF     INDEF     1.526     0.009
682       250.036757-43.251973  1336.730    28.445    17.358     0.005     1.113     0.012     INDEF     INDEF     1.562     0.007
683       250.047685-43.342810  1264.820   842.684    17.374     0.007     1.395     0.016     INDEF     INDEF     1.717     0.010
684       250.229535-43.264541    68.202   141.099    17.375     0.013     1.405     0.018     INDEF     INDEF     1.941     0.018
685       249.952499-43.274219  1891.170   227.849    17.376     0.004     1.499     0.016     INDEF     INDEF     1.964     0.006
686       250.208112-43.355742   209.176   958.606    17.376     0.004     1.202     0.012     INDEF     INDEF     1.500     0.005
687       249.978334-43.251827  1721.170    27.133    17.377     0.005     1.077     0.013     INDEF     INDEF     1.475     0.007
688       250.108408-43.385110   865.249  1221.850    17.384     0.005     1.165     0.021     INDEF     INDEF     1.537     0.006
689       250.211628-43.439081   186.036  1705.640    17.391     0.007     1.392     0.014     INDEF     INDEF     1.637     0.007
690       250.216497-43.333922   153.996   763.013    17.403     0.004     1.545     0.016     INDEF     INDEF     2.018     0.004
691       250.057472-43.452223  1200.420  1823.440    17.406     0.004     1.360     0.012     INDEF     INDEF     1.622     0.005
692       250.094391-43.264672   957.487   142.270    17.409     0.004     1.633     0.019     INDEF     INDEF     2.238     0.004
693       249.934648-43.317194  2008.630   613.068    17.417     0.005     1.125     0.013     INDEF     INDEF     1.559     0.006
694       250.135272-43.387231   688.475  1240.870    17.417     0.005     1.057     0.012     INDEF     INDEF     1.384     0.006
695       250.077424-43.419373  1069.130  1528.980    17.424     0.004     1.223     0.011     INDEF     INDEF     1.577     0.005
696       250.045752-43.470638  1277.540  1988.510    17.425     0.004     1.401     0.014     INDEF     INDEF     1.970     0.005
697       250.097699-43.339379   935.717   811.933    17.430     0.005     1.131     0.012     INDEF     INDEF     1.549     0.006
698       250.136870-43.366233   677.962  1052.640    17.431     0.004     1.074     0.010     INDEF     INDEF     1.404     0.005
699       250.185490-43.326304   358.034   694.725    17.433     0.004     1.094     0.012     INDEF     INDEF     1.552     0.005
700       250.043651-43.304085  1291.370   495.566    17.435     0.004     1.123     0.012     INDEF     INDEF     1.612     0.005
701       249.957487-43.343939  1858.350   852.805    17.440     0.006     1.159     0.013     INDEF     INDEF     1.664     0.007
702       250.153748-43.435646   566.902  1674.850    17.446     0.004     1.212     0.012     INDEF     INDEF     1.492     0.005
703       250.088811-43.305307   994.201   506.520    17.451     0.004     1.096     0.010     INDEF     INDEF     1.500     0.005
704       250.140830-43.465722   651.902  1944.440    17.458     0.006     1.272     0.014     INDEF     INDEF     1.558     0.007
705       250.146688-43.380331   613.358  1179.020    17.458     0.005     1.078     0.012     INDEF     INDEF     1.444     0.007
706       250.013936-43.423196  1486.900  1563.250    17.462     0.004     1.161     0.012     INDEF     INDEF     1.614     0.005
707       250.141702-43.358080   646.169   979.563    17.473     0.005     1.080     0.012     INDEF     INDEF     1.464     0.007
708       250.031613-43.343206  1370.580   846.235    17.475     0.005     1.181     0.013     INDEF     INDEF     1.534     0.006
709       250.092230-43.414728   971.702  1487.340    17.477     0.005     1.326     0.013     INDEF     INDEF     1.691     0.006
710       249.987203-43.447405  1662.810  1780.250    17.480     0.014     1.332     0.022     INDEF     INDEF     1.729     0.018
711       250.027648-43.457532  1396.670  1871.030    17.486     0.004     1.190     0.010     INDEF     INDEF     1.616     0.005
712       250.145741-43.373782   619.589  1120.310    17.487     0.006     1.427     0.019     INDEF     INDEF     1.801     0.007
713       250.167348-43.302673   477.411   482.905    17.495     0.004     1.055     0.012     INDEF     INDEF     1.377     0.012
714       250.054962-43.379341  1216.940  1170.140    17.497     0.006     1.256     0.014     INDEF     INDEF     1.649     0.006
715       250.088640-43.429283   995.325  1617.810    17.498     0.007     1.136     0.012     INDEF     INDEF     1.587     0.013
716       250.188417-43.346701   338.770   877.568    17.508     0.007     1.194     0.013     INDEF     INDEF     1.703     0.017
717       250.151947-43.392025   578.751  1283.840    17.513     0.005     1.315     0.015     INDEF     INDEF     1.735     0.005
718       249.987458-43.317461  1661.130   615.461    17.524     0.005     1.298     0.014     INDEF     INDEF     1.728     0.006
719       250.008665-43.340333  1521.580   820.479    17.526     0.004     1.382     0.016     INDEF     INDEF     1.798     0.005
720       250.233012-43.308700    45.323   536.931    17.530     0.005     1.180     0.013     INDEF     INDEF     1.592     0.006
721       250.029165-43.455894  1386.690  1856.350    17.535     0.008     1.260     0.015     INDEF     INDEF     1.719     0.013
722       250.176507-43.393711   417.140  1298.950    17.545     0.005     1.113     0.012     INDEF     INDEF     1.458     0.006
723       250.026689-43.467741  1402.980  1962.540    17.546     0.005     1.574     0.018     INDEF     INDEF     2.367     0.006
724       250.153924-43.362194   565.745  1016.440    17.546     0.005     1.179     0.014     INDEF     INDEF     1.507     0.006
725       250.084166-43.328938  1024.770   718.343    17.561     0.005     1.236     0.017     INDEF     INDEF     1.578     0.006
726       250.129134-43.347539   728.868   885.074    17.572     0.007     1.091     0.015     INDEF     INDEF     1.412     0.007
727       250.102628-43.331924   903.281   745.103    17.580     0.005     1.080     0.013     INDEF     INDEF     1.498     0.008
728       250.083014-43.300763  1032.350   465.781    17.584     0.005     1.438     0.017     INDEF     INDEF     1.942     0.006
729       250.141405-43.286959   648.122   342.046    17.587     0.005     1.071     0.016     INDEF     INDEF     1.513     0.008
730       250.014685-43.328984  1481.970   718.755    17.592     0.004     1.258     0.015     INDEF     INDEF     1.633     0.005
731       250.078962-43.364491  1059.010  1037.030    17.594     0.005     1.154     0.013     INDEF     INDEF     1.470     0.006
732       249.957134-43.368177  1860.670  1070.070    17.597     0.005     1.150     0.013     INDEF     INDEF     1.577     0.007
733       250.012845-43.474484  1494.080  2022.980    17.606     0.005     1.579     0.031     INDEF     INDEF     2.066     0.006
734       249.960392-43.438983  1839.230  1704.760    17.608     0.005     1.259     0.016     INDEF     INDEF     1.818     0.010
735       250.070557-43.324669  1114.320   680.077    17.619     0.005     1.120     0.015     INDEF     INDEF     1.490     0.008
736       250.163418-43.314516   503.271   589.066    17.622     0.005     1.064     0.013     INDEF     INDEF     1.542     0.008
737       250.101850-43.402348   908.400  1376.370    17.623     0.006     1.326     0.017     INDEF     INDEF     1.599     0.007
738       250.230361-43.315737    62.770   600.013    17.628     0.005     1.209     0.021     INDEF     INDEF     1.740     0.006
739       249.953774-43.421479  1882.780  1547.860    17.643     0.005     1.225     0.016     INDEF     INDEF     1.691     0.006
740       250.085831-43.333187  1013.810   756.424    17.644     0.009     1.132     0.015     INDEF     INDEF     1.481     0.009
741       250.193644-43.280354   304.373   282.843    17.649     0.005     1.232     0.019     INDEF     INDEF     1.577     0.007
742       250.214360-43.339762   168.061   815.360    17.654     0.005     1.275     0.017     INDEF     INDEF     1.775     0.009
743       250.092592-43.437313   969.321  1689.790    17.659     0.006     1.413     0.018     INDEF     INDEF     1.762     0.007
744       250.154006-43.256682   565.206    70.653    17.661     0.009     1.237     0.016     INDEF     INDEF     1.707     0.009
745       250.118465-43.438265   799.070  1698.320    17.663     0.006     1.287     0.015     INDEF     INDEF     1.607     0.007
746       250.017285-43.440205  1464.860  1715.710    17.664     0.006     1.388     0.018     INDEF     INDEF     1.875     0.006
747       250.114776-43.441078   823.345  1723.540    17.671     0.006     1.133     0.014     INDEF     INDEF     1.542     0.007
748       250.043936-43.329716  1289.490   725.315    17.675     0.006     1.192     0.019     INDEF     INDEF     1.572     0.007
749       250.003261-43.371673  1557.140  1101.410    17.685     0.007     1.133     0.036     INDEF     INDEF     1.529     0.007
750       250.181150-43.461897   386.589  1910.160    17.689     0.007     1.117     0.014     INDEF     INDEF     1.408     0.007
751       250.204080-43.371557   235.703  1100.370    17.699     0.007     1.085     0.014     INDEF     INDEF     1.426     0.007
752       250.027574-43.446568  1397.160  1772.750    17.710     0.007     1.323     0.020     INDEF     INDEF     1.685     0.008
753       250.082535-43.409593  1035.500  1441.310    17.711     0.005     1.306     0.014     INDEF     INDEF     1.674     0.006
754       250.053070-43.260753  1229.390   107.147    17.719     0.005     1.120     0.016     INDEF     INDEF     1.514     0.008
755       250.018296-43.377249  1458.210  1151.390    17.726     0.006     1.247     0.018     INDEF     INDEF     1.536     0.006
756       250.027492-43.391409  1397.700  1278.320    17.736     0.006     1.186     0.015     INDEF     INDEF     1.556     0.007
757       250.043345-43.283399  1293.380   310.141    17.742     0.006     1.282     0.033     INDEF     INDEF     1.665     0.007
758       250.092662-43.449847   968.865  1802.140    17.744     0.005     1.332     0.020     INDEF     INDEF     1.782     0.006
759       250.033355-43.311997  1359.120   566.486    17.751     0.007     1.189     0.016     INDEF     INDEF     1.547     0.007
760       250.208533-43.331739   206.400   743.446    17.763     0.006     1.209     0.020     INDEF     INDEF     1.652     0.007
761       250.039857-43.338663  1316.330   805.513    17.766     0.006     1.145     0.016     INDEF     INDEF     1.536     0.006
762       250.078441-43.338862  1062.440   807.293    17.771     0.011     1.135     0.023     INDEF     INDEF     1.501     0.013
763       250.145137-43.376921   623.561  1148.450    17.773     0.004     1.174     0.017     INDEF     INDEF     1.466     0.005
764       249.994374-43.367282  1615.620  1062.050    17.779     0.006     1.175     0.018     INDEF     INDEF     1.555     0.007
